Vdd,Cload,Slew,Temp,Wp,Power
0.8999999999999999,1.8818181818181816e-14,1e-10,125,1.8e-07,7.75061e-06
0.8999999999999999,1.8818181818181816e-14,1e-10,125,3.6e-07,7.85442e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,-40,1.8e-07,7.7694e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,-40,3.6e-07,7.86602e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,-25,1.8e-07,7.7638e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,-25,3.6e-07,7.85767e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,0,1.8e-07,7.7609e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,0,3.6e-07,7.85289e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,25,1.8e-07,7.76079e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,25,3.6e-07,7.85252e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,75,1.8e-07,7.76018e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,75,3.6e-07,7.85527e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,100,1.8e-07,7.75242e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,100,3.6e-07,7.85806e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,125,1.8e-07,7.72936e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,125,3.6e-07,7.85984e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,-40,1.8e-07,7.84462e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,-40,3.6e-07,7.98786e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,-25,1.8e-07,7.82158e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,-25,3.6e-07,7.95456e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,0,1.8e-07,7.80318e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,0,3.6e-07,7.92765e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,25,1.8e-07,7.78846e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,25,3.6e-07,7.91352e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,75,1.8e-07,7.6798e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,75,3.6e-07,7.90047e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,100,1.8e-07,7.53945e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,100,3.6e-07,7.89582e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,125,1.8e-07,7.32841e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,125,3.6e-07,7.88629e-06
0.8999999999999999,2.327272727272727e-14,1e-11,-40,1.8e-07,9.56308e-06
0.8999999999999999,2.327272727272727e-14,1e-11,-40,3.6e-07,9.65967e-06
0.8999999999999999,2.327272727272727e-14,1e-11,-25,1.8e-07,9.56382e-06
0.8999999999999999,2.327272727272727e-14,1e-11,-25,3.6e-07,9.66169e-06
0.8999999999999999,2.327272727272727e-14,1e-11,0,1.8e-07,9.56484e-06
0.8999999999999999,2.327272727272727e-14,1e-11,0,3.6e-07,9.66286e-06
0.8999999999999999,2.327272727272727e-14,1e-11,25,1.8e-07,9.56602e-06
0.8999999999999999,2.327272727272727e-14,1e-11,25,3.6e-07,9.66407e-06
0.8999999999999999,2.327272727272727e-14,1e-11,75,1.8e-07,9.56661e-06
0.8999999999999999,2.327272727272727e-14,1e-11,75,3.6e-07,9.66743e-06
0.8999999999999999,2.327272727272727e-14,1e-11,100,1.8e-07,9.56072e-06
0.8999999999999999,2.327272727272727e-14,1e-11,100,3.6e-07,9.66629e-06
0.8999999999999999,2.327272727272727e-14,1e-11,125,1.8e-07,9.54113e-06
0.8999999999999999,2.327272727272727e-14,1e-11,125,3.6e-07,9.66081e-06
0.8999999999999999,2.327272727272727e-14,5e-11,-40,1.8e-07,9.55513e-06
0.8999999999999999,2.327272727272727e-14,5e-11,-40,3.6e-07,9.64061e-06
0.8999999999999999,2.327272727272727e-14,5e-11,-25,1.8e-07,9.55656e-06
0.8999999999999999,2.327272727272727e-14,5e-11,-25,3.6e-07,9.64441e-06
0.8999999999999999,2.327272727272727e-14,5e-11,0,1.8e-07,9.55912e-06
0.8999999999999999,2.327272727272727e-14,5e-11,0,3.6e-07,9.64865e-06
0.8999999999999999,2.327272727272727e-14,5e-11,25,1.8e-07,9.56144e-06
0.8999999999999999,2.327272727272727e-14,5e-11,25,3.6e-07,9.65217e-06
0.8999999999999999,2.327272727272727e-14,5e-11,75,1.8e-07,9.56184e-06
0.8999999999999999,2.327272727272727e-14,5e-11,75,3.6e-07,9.65775e-06
0.8999999999999999,2.327272727272727e-14,5e-11,100,1.8e-07,9.55416e-06
0.8999999999999999,2.327272727272727e-14,5e-11,100,3.6e-07,9.65843e-06
0.8999999999999999,2.327272727272727e-14,5e-11,125,1.8e-07,9.52893e-06
0.8999999999999999,2.327272727272727e-14,5e-11,125,3.6e-07,9.65512e-06
0.8999999999999999,2.327272727272727e-14,1e-10,-40,1.8e-07,9.55586e-06
0.8999999999999999,2.327272727272727e-14,1e-10,-40,3.6e-07,9.63881e-06
0.8999999999999999,2.327272727272727e-14,1e-10,-25,1.8e-07,9.5559e-06
0.8999999999999999,2.327272727272727e-14,1e-10,-25,3.6e-07,9.64142e-06
0.8999999999999999,2.327272727272727e-14,1e-10,0,1.8e-07,9.5576e-06
0.8999999999999999,2.327272727272727e-14,1e-10,0,3.6e-07,9.6447e-06
0.8999999999999999,2.327272727272727e-14,1e-10,25,1.8e-07,9.55942e-06
0.8999999999999999,2.327272727272727e-14,1e-10,25,3.6e-07,9.6481e-06
0.8999999999999999,2.327272727272727e-14,1e-10,75,1.8e-07,9.55869e-06
0.8999999999999999,2.327272727272727e-14,1e-10,75,3.6e-07,9.65467e-06
0.8999999999999999,2.327272727272727e-14,1e-10,100,1.8e-07,9.54602e-06
0.8999999999999999,2.327272727272727e-14,1e-10,100,3.6e-07,9.65618e-06
0.8999999999999999,2.327272727272727e-14,1e-10,125,1.8e-07,9.50959e-06
0.8999999999999999,2.327272727272727e-14,1e-10,125,3.6e-07,9.6543e-06
0.8999999999999999,2.327272727272727e-14,2e-10,-40,1.8e-07,9.57112e-06
0.8999999999999999,2.327272727272727e-14,2e-10,-40,3.6e-07,9.66634e-06
0.8999999999999999,2.327272727272727e-14,2e-10,-25,1.8e-07,9.56607e-06
0.8999999999999999,2.327272727272727e-14,2e-10,-25,3.6e-07,9.65877e-06
0.8999999999999999,2.327272727272727e-14,2e-10,0,1.8e-07,9.56409e-06
0.8999999999999999,2.327272727272727e-14,2e-10,0,3.6e-07,9.65544e-06
0.8999999999999999,2.327272727272727e-14,2e-10,25,1.8e-07,9.56398e-06
0.8999999999999999,2.327272727272727e-14,2e-10,25,3.6e-07,9.65575e-06
0.8999999999999999,2.327272727272727e-14,2e-10,75,1.8e-07,9.54895e-06
0.8999999999999999,2.327272727272727e-14,2e-10,75,3.6e-07,9.66e-06
0.8999999999999999,2.327272727272727e-14,2e-10,100,1.8e-07,9.50919e-06
0.8999999999999999,2.327272727272727e-14,2e-10,100,3.6e-07,9.66167e-06
0.8999999999999999,2.327272727272727e-14,2e-10,125,1.8e-07,9.42375e-06
0.8999999999999999,2.327272727272727e-14,2e-10,125,3.6e-07,9.66059e-06
0.8999999999999999,2.327272727272727e-14,4e-10,-40,1.8e-07,9.63623e-06
0.8999999999999999,2.327272727272727e-14,4e-10,-40,3.6e-07,9.774e-06
