Vdd,Cload,Slew,Temp,Wp,Power
0.9999999999999999,2.7727272727272724e-14,4e-10,0,1.8e-07,1.42148e-05
0.9999999999999999,2.7727272727272724e-14,4e-10,0,3.6e-07,1.44679e-05
0.9999999999999999,2.7727272727272724e-14,4e-10,25,1.8e-07,1.41269e-05
0.9999999999999999,2.7727272727272724e-14,4e-10,25,3.6e-07,1.44031e-05
0.9999999999999999,2.7727272727272724e-14,4e-10,75,1.8e-07,1.36405e-05
0.9999999999999999,2.7727272727272724e-14,4e-10,75,3.6e-07,1.43227e-05
0.9999999999999999,2.7727272727272724e-14,4e-10,100,1.8e-07,1.3164e-05
0.9999999999999999,2.7727272727272724e-14,4e-10,100,3.6e-07,1.42805e-05
0.9999999999999999,2.7727272727272724e-14,4e-10,125,1.8e-07,1.25514e-05
0.9999999999999999,2.7727272727272724e-14,4e-10,125,3.6e-07,1.42137e-05
0.9999999999999999,3.218181818181818e-14,1e-11,-40,1.8e-07,1.62626e-05
0.9999999999999999,3.218181818181818e-14,1e-11,-40,3.6e-07,1.63833e-05
0.9999999999999999,3.218181818181818e-14,1e-11,-25,1.8e-07,1.62633e-05
0.9999999999999999,3.218181818181818e-14,1e-11,-25,3.6e-07,1.63859e-05
0.9999999999999999,3.218181818181818e-14,1e-11,0,1.8e-07,1.62644e-05
0.9999999999999999,3.218181818181818e-14,1e-11,0,3.6e-07,1.63862e-05
0.9999999999999999,3.218181818181818e-14,1e-11,25,1.8e-07,1.62656e-05
0.9999999999999999,3.218181818181818e-14,1e-11,25,3.6e-07,1.63875e-05
0.9999999999999999,3.218181818181818e-14,1e-11,75,1.8e-07,1.62464e-05
0.9999999999999999,3.218181818181818e-14,1e-11,75,3.6e-07,1.63805e-05
0.9999999999999999,3.218181818181818e-14,1e-11,100,1.8e-07,1.61929e-05
0.9999999999999999,3.218181818181818e-14,1e-11,100,3.6e-07,1.63577e-05
0.9999999999999999,3.218181818181818e-14,1e-11,125,1.8e-07,1.60672e-05
0.9999999999999999,3.218181818181818e-14,1e-11,125,3.6e-07,1.6307e-05
0.9999999999999999,3.218181818181818e-14,5e-11,-40,1.8e-07,1.62588e-05
0.9999999999999999,3.218181818181818e-14,5e-11,-40,3.6e-07,1.637e-05
0.9999999999999999,3.218181818181818e-14,5e-11,-25,1.8e-07,1.62587e-05
0.9999999999999999,3.218181818181818e-14,5e-11,-25,3.6e-07,1.63723e-05
0.9999999999999999,3.218181818181818e-14,5e-11,0,1.8e-07,1.62603e-05
0.9999999999999999,3.218181818181818e-14,5e-11,0,3.6e-07,1.63738e-05
0.9999999999999999,3.218181818181818e-14,5e-11,25,1.8e-07,1.62619e-05
0.9999999999999999,3.218181818181818e-14,5e-11,25,3.6e-07,1.63765e-05
0.9999999999999999,3.218181818181818e-14,5e-11,75,1.8e-07,1.62389e-05
0.9999999999999999,3.218181818181818e-14,5e-11,75,3.6e-07,1.63729e-05
0.9999999999999999,3.218181818181818e-14,5e-11,100,1.8e-07,1.61766e-05
0.9999999999999999,3.218181818181818e-14,5e-11,100,3.6e-07,1.63556e-05
0.9999999999999999,3.218181818181818e-14,5e-11,125,1.8e-07,1.60333e-05
0.9999999999999999,3.218181818181818e-14,5e-11,125,3.6e-07,1.63138e-05
0.9999999999999999,3.218181818181818e-14,1e-10,-40,1.8e-07,1.62746e-05
0.9999999999999999,3.218181818181818e-14,1e-10,-40,3.6e-07,1.63945e-05
0.9999999999999999,3.218181818181818e-14,1e-10,-25,1.8e-07,1.62694e-05
0.9999999999999999,3.218181818181818e-14,1e-10,-25,3.6e-07,1.63883e-05
0.9999999999999999,3.218181818181818e-14,1e-10,0,1.8e-07,1.62661e-05
0.9999999999999999,3.218181818181818e-14,1e-10,0,3.6e-07,1.63826e-05
0.9999999999999999,3.218181818181818e-14,1e-10,25,1.8e-07,1.62646e-05
0.9999999999999999,3.218181818181818e-14,1e-10,25,3.6e-07,1.63822e-05
0.9999999999999999,3.218181818181818e-14,1e-10,75,1.8e-07,1.62302e-05
0.9999999999999999,3.218181818181818e-14,1e-10,75,3.6e-07,1.63781e-05
0.9999999999999999,3.218181818181818e-14,1e-10,100,1.8e-07,1.61473e-05
0.9999999999999999,3.218181818181818e-14,1e-10,100,3.6e-07,1.63642e-05
0.9999999999999999,3.218181818181818e-14,1e-10,125,1.8e-07,1.59693e-05
0.9999999999999999,3.218181818181818e-14,1e-10,125,3.6e-07,1.63292e-05
0.9999999999999999,3.218181818181818e-14,2e-10,-40,1.8e-07,1.63408e-05
0.9999999999999999,3.218181818181818e-14,2e-10,-40,3.6e-07,1.65039e-05
0.9999999999999999,3.218181818181818e-14,2e-10,-25,1.8e-07,1.63195e-05
0.9999999999999999,3.218181818181818e-14,2e-10,-25,3.6e-07,1.64727e-05
0.9999999999999999,3.218181818181818e-14,2e-10,0,1.8e-07,1.63011e-05
0.9999999999999999,3.218181818181818e-14,2e-10,0,3.6e-07,1.64415e-05
0.9999999999999999,3.218181818181818e-14,2e-10,25,1.8e-07,1.62883e-05
0.9999999999999999,3.218181818181818e-14,2e-10,25,3.6e-07,1.6428e-05
0.9999999999999999,3.218181818181818e-14,2e-10,75,1.8e-07,1.6185e-05
0.9999999999999999,3.218181818181818e-14,2e-10,75,3.6e-07,1.64111e-05
0.9999999999999999,3.218181818181818e-14,2e-10,100,1.8e-07,1.60117e-05
0.9999999999999999,3.218181818181818e-14,2e-10,100,3.6e-07,1.63975e-05
0.9999999999999999,3.218181818181818e-14,2e-10,125,1.8e-07,1.57046e-05
0.9999999999999999,3.218181818181818e-14,2e-10,125,3.6e-07,1.63665e-05
0.9999999999999999,3.218181818181818e-14,4e-10,-40,1.8e-07,1.65593e-05
0.9999999999999999,3.218181818181818e-14,4e-10,-40,3.6e-07,1.68545e-05
0.9999999999999999,3.218181818181818e-14,4e-10,-25,1.8e-07,1.64917e-05
0.9999999999999999,3.218181818181818e-14,4e-10,-25,3.6e-07,1.6761e-05
0.9999999999999999,3.218181818181818e-14,4e-10,0,1.8e-07,1.63973e-05
0.9999999999999999,3.218181818181818e-14,4e-10,0,3.6e-07,1.66649e-05
0.9999999999999999,3.218181818181818e-14,4e-10,25,1.8e-07,1.62305e-05
0.9999999999999999,3.218181818181818e-14,4e-10,25,3.6e-07,1.66053e-05
0.9999999999999999,3.218181818181818e-14,4e-10,75,1.8e-07,1.53155e-05
0.9999999999999999,3.218181818181818e-14,4e-10,75,3.6e-07,1.65153e-05
0.9999999999999999,3.218181818181818e-14,4e-10,100,1.8e-07,1.45479e-05
0.9999999999999999,3.218181818181818e-14,4e-10,100,3.6e-07,1.64382e-05
0.9999999999999999,3.218181818181818e-14,4e-10,125,1.8e-07,1.3651e-05
0.9999999999999999,3.218181818181818e-14,4e-10,125,3.6e-07,1.62991e-05
0.9999999999999999,3.6636363636363636e-14,1e-11,-40,1.8e-07,1.84899e-05
0.9999999999999999,3.6636363636363636e-14,1e-11,-40,3.6e-07,1.86119e-05
0.9999999999999999,3.6636363636363636e-14,1e-11,-25,1.8e-07,1.84906e-05
0.9999999999999999,3.6636363636363636e-14,1e-11,-25,3.6e-07,1.86122e-05
0.9999999999999999,3.6636363636363636e-14,1e-11,0,1.8e-07,1.84912e-05
0.9999999999999999,3.6636363636363636e-14,1e-11,0,3.6e-07,1.86131e-05
0.9999999999999999,3.6636363636363636e-14,1e-11,25,1.8e-07,1.84917e-05
0.9999999999999999,3.6636363636363636e-14,1e-11,25,3.6e-07,1.86121e-05
0.9999999999999999,3.6636363636363636e-14,1e-11,75,1.8e-07,1.84248e-05
0.9999999999999999,3.6636363636363636e-14,1e-11,75,3.6e-07,1.85797e-05
0.9999999999999999,3.6636363636363636e-14,1e-11,100,1.8e-07,1.82912e-05
0.9999999999999999,3.6636363636363636e-14,1e-11,100,3.6e-07,1.85194e-05
0.9999999999999999,3.6636363636363636e-14,1e-11,125,1.8e-07,1.80232e-05
0.9999999999999999,3.6636363636363636e-14,1e-11,125,3.6e-07,1.84064e-05
0.9999999999999999,3.6636363636363636e-14,5e-11,-40,1.8e-07,1.84862e-05
