Vdd,Cload,Slew,Temp,Wp,Power
1.0999999999999999,4.109090909090909e-14,1e-11,100,1.8e-07,2.47245e-05
1.0999999999999999,4.109090909090909e-14,1e-11,100,3.6e-07,2.50357e-05
1.0999999999999999,4.109090909090909e-14,1e-11,125,1.8e-07,2.42997e-05
1.0999999999999999,4.109090909090909e-14,1e-11,125,3.6e-07,2.48402e-05
1.0999999999999999,4.109090909090909e-14,5e-11,-40,1.8e-07,2.50772e-05
1.0999999999999999,4.109090909090909e-14,5e-11,-40,3.6e-07,2.52243e-05
1.0999999999999999,4.109090909090909e-14,5e-11,-25,1.8e-07,2.50737e-05
1.0999999999999999,4.109090909090909e-14,5e-11,-25,3.6e-07,2.52186e-05
1.0999999999999999,4.109090909090909e-14,5e-11,0,1.8e-07,2.50711e-05
1.0999999999999999,4.109090909090909e-14,5e-11,0,3.6e-07,2.52153e-05
1.0999999999999999,4.109090909090909e-14,5e-11,25,1.8e-07,2.50657e-05
1.0999999999999999,4.109090909090909e-14,5e-11,25,3.6e-07,2.52103e-05
1.0999999999999999,4.109090909090909e-14,5e-11,75,1.8e-07,2.49355e-05
1.0999999999999999,4.109090909090909e-14,5e-11,75,3.6e-07,2.51528e-05
1.0999999999999999,4.109090909090909e-14,5e-11,100,1.8e-07,2.46934e-05
1.0999999999999999,4.109090909090909e-14,5e-11,100,3.6e-07,2.50606e-05
1.0999999999999999,4.109090909090909e-14,5e-11,125,1.8e-07,2.42341e-05
1.0999999999999999,4.109090909090909e-14,5e-11,125,3.6e-07,2.4889e-05
1.0999999999999999,4.109090909090909e-14,1e-10,-40,1.8e-07,2.51274e-05
1.0999999999999999,4.109090909090909e-14,1e-10,-40,3.6e-07,2.53042e-05
1.0999999999999999,4.109090909090909e-14,1e-10,-25,1.8e-07,2.51114e-05
1.0999999999999999,4.109090909090909e-14,1e-10,-25,3.6e-07,2.52796e-05
1.0999999999999999,4.109090909090909e-14,1e-10,0,1.8e-07,2.50959e-05
1.0999999999999999,4.109090909090909e-14,1e-10,0,3.6e-07,2.52571e-05
1.0999999999999999,4.109090909090909e-14,1e-10,25,1.8e-07,2.5081e-05
1.0999999999999999,4.109090909090909e-14,1e-10,25,3.6e-07,2.52422e-05
1.0999999999999999,4.109090909090909e-14,1e-10,75,1.8e-07,2.49151e-05
1.0999999999999999,4.109090909090909e-14,1e-10,75,3.6e-07,2.51858e-05
1.0999999999999999,4.109090909090909e-14,1e-10,100,1.8e-07,2.46252e-05
1.0999999999999999,4.109090909090909e-14,1e-10,100,3.6e-07,2.51065e-05
1.0999999999999999,4.109090909090909e-14,1e-10,125,1.8e-07,2.40986e-05
1.0999999999999999,4.109090909090909e-14,1e-10,125,3.6e-07,2.49556e-05
1.0999999999999999,4.109090909090909e-14,2e-10,-40,1.8e-07,2.53025e-05
1.0999999999999999,4.109090909090909e-14,2e-10,-40,3.6e-07,2.55893e-05
1.0999999999999999,4.109090909090909e-14,2e-10,-25,1.8e-07,2.52507e-05
1.0999999999999999,4.109090909090909e-14,2e-10,-25,3.6e-07,2.55109e-05
1.0999999999999999,4.109090909090909e-14,2e-10,0,1.8e-07,2.51957e-05
1.0999999999999999,4.109090909090909e-14,2e-10,0,3.6e-07,2.54294e-05
1.0999999999999999,4.109090909090909e-14,2e-10,25,1.8e-07,2.51448e-05
1.0999999999999999,4.109090909090909e-14,2e-10,25,3.6e-07,2.53766e-05
1.0999999999999999,4.109090909090909e-14,2e-10,75,1.8e-07,2.47901e-05
1.0999999999999999,4.109090909090909e-14,2e-10,75,3.6e-07,2.52896e-05
1.0999999999999999,4.109090909090909e-14,2e-10,100,1.8e-07,2.43094e-05
1.0999999999999999,4.109090909090909e-14,2e-10,100,3.6e-07,2.52154e-05
1.0999999999999999,4.109090909090909e-14,2e-10,125,1.8e-07,2.35539e-05
1.0999999999999999,4.109090909090909e-14,2e-10,125,3.6e-07,2.50771e-05
1.0999999999999999,4.109090909090909e-14,4e-10,-40,1.8e-07,2.58407e-05
1.0999999999999999,4.109090909090909e-14,4e-10,-40,3.6e-07,2.64363e-05
1.0999999999999999,4.109090909090909e-14,4e-10,-25,1.8e-07,2.56832e-05
1.0999999999999999,4.109090909090909e-14,4e-10,-25,3.6e-07,2.62334e-05
1.0999999999999999,4.109090909090909e-14,4e-10,0,1.8e-07,2.54244e-05
1.0999999999999999,4.109090909090909e-14,4e-10,0,3.6e-07,2.59938e-05
1.0999999999999999,4.109090909090909e-14,4e-10,25,1.8e-07,2.49893e-05
1.0999999999999999,4.109090909090909e-14,4e-10,25,3.6e-07,2.58267e-05
1.0999999999999999,4.109090909090909e-14,4e-10,75,1.8e-07,2.30741e-05
1.0999999999999999,4.109090909090909e-14,4e-10,75,3.6e-07,2.55441e-05
1.0999999999999999,4.109090909090909e-14,4e-10,100,1.8e-07,2.16501e-05
1.0999999999999999,4.109090909090909e-14,4e-10,100,3.6e-07,2.53166e-05
1.0999999999999999,4.109090909090909e-14,4e-10,125,1.8e-07,2.00842e-05
1.0999999999999999,4.109090909090909e-14,4e-10,125,3.6e-07,2.49447e-05
1.0999999999999999,4.5545454545454544e-14,1e-11,-40,1.8e-07,2.77641e-05
1.0999999999999999,4.5545454545454544e-14,1e-11,-40,3.6e-07,2.79124e-05
1.0999999999999999,4.5545454545454544e-14,1e-11,-25,1.8e-07,2.77639e-05
1.0999999999999999,4.5545454545454544e-14,1e-11,-25,3.6e-07,2.79117e-05
1.0999999999999999,4.5545454545454544e-14,1e-11,0,1.8e-07,2.7759e-05
1.0999999999999999,4.5545454545454544e-14,1e-11,0,3.6e-07,2.79079e-05
1.0999999999999999,4.5545454545454544e-14,1e-11,25,1.8e-07,2.77432e-05
1.0999999999999999,4.5545454545454544e-14,1e-11,25,3.6e-07,2.78911e-05
1.0999999999999999,4.5545454545454544e-14,1e-11,75,1.8e-07,2.7482e-05
1.0999999999999999,4.5545454545454544e-14,1e-11,75,3.6e-07,2.77392e-05
1.0999999999999999,4.5545454545454544e-14,1e-11,100,1.8e-07,2.70771e-05
1.0999999999999999,4.5545454545454544e-14,1e-11,100,3.6e-07,2.75368e-05
1.0999999999999999,4.5545454545454544e-14,1e-11,125,1.8e-07,2.63785e-05
1.0999999999999999,4.5545454545454544e-14,1e-11,125,3.6e-07,2.72054e-05
1.0999999999999999,4.5545454545454544e-14,5e-11,-40,1.8e-07,2.77705e-05
1.0999999999999999,4.5545454545454544e-14,5e-11,-40,3.6e-07,2.79166e-05
1.0999999999999999,4.5545454545454544e-14,5e-11,-25,1.8e-07,2.7767e-05
1.0999999999999999,4.5545454545454544e-14,5e-11,-25,3.6e-07,2.79113e-05
1.0999999999999999,4.5545454545454544e-14,5e-11,0,1.8e-07,2.77612e-05
1.0999999999999999,4.5545454545454544e-14,5e-11,0,3.6e-07,2.79063e-05
1.0999999999999999,4.5545454545454544e-14,5e-11,25,1.8e-07,2.77434e-05
1.0999999999999999,4.5545454545454544e-14,5e-11,25,3.6e-07,2.78923e-05
1.0999999999999999,4.5545454545454544e-14,5e-11,75,1.8e-07,2.74655e-05
1.0999999999999999,4.5545454545454544e-14,5e-11,75,3.6e-07,2.77634e-05
1.0999999999999999,4.5545454545454544e-14,5e-11,100,1.8e-07,2.7028e-05
1.0999999999999999,4.5545454545454544e-14,5e-11,100,3.6e-07,2.75876e-05
