Iteration,Vdd,Cload,Slew,Temp,Wp,Reason
1935,0.8999999999999999,1.436363636363636e-14,2e-10,-25,1.8e-07,Power value not found in log
1936,0.8999999999999999,1.436363636363636e-14,2e-10,-25,3.6e-07,Power value not found in log
1937,0.8999999999999999,1.436363636363636e-14,2e-10,0,1.8e-07,Power value not found in log
1938,0.8999999999999999,1.436363636363636e-14,2e-10,0,3.6e-07,Power value not found in log
1939,0.8999999999999999,1.436363636363636e-14,2e-10,25,1.8e-07,Power value not found in log
1940,0.8999999999999999,1.436363636363636e-14,2e-10,25,3.6e-07,Power value not found in log
1941,0.8999999999999999,1.436363636363636e-14,2e-10,75,1.8e-07,Power value not found in log
1942,0.8999999999999999,1.436363636363636e-14,2e-10,75,3.6e-07,Power value not found in log
1944,0.8999999999999999,1.436363636363636e-14,2e-10,100,3.6e-07,Power value not found in log
1945,0.8999999999999999,1.436363636363636e-14,2e-10,125,1.8e-07,Power value not found in log
1946,0.8999999999999999,1.436363636363636e-14,2e-10,125,3.6e-07,Power value not found in log
1947,0.8999999999999999,1.436363636363636e-14,4e-10,-40,1.8e-07,Power value not found in log
1949,0.8999999999999999,1.436363636363636e-14,4e-10,-25,1.8e-07,Power value not found in log
1951,0.8999999999999999,1.436363636363636e-14,4e-10,0,1.8e-07,Power value not found in log
1952,0.8999999999999999,1.436363636363636e-14,4e-10,0,3.6e-07,Power value not found in log
1953,0.8999999999999999,1.436363636363636e-14,4e-10,25,1.8e-07,Power value not found in log
1955,0.8999999999999999,1.436363636363636e-14,4e-10,75,1.8e-07,Power value not found in log
1956,0.8999999999999999,1.436363636363636e-14,4e-10,75,3.6e-07,Power value not found in log
1957,0.8999999999999999,1.436363636363636e-14,4e-10,100,1.8e-07,Power value not found in log
1958,0.8999999999999999,1.436363636363636e-14,4e-10,100,3.6e-07,Power value not found in log
1960,0.8999999999999999,1.436363636363636e-14,4e-10,125,3.6e-07,Power value not found in log
1962,0.8999999999999999,1.8818181818181816e-14,1e-11,-40,3.6e-07,Power value not found in log
1963,0.8999999999999999,1.8818181818181816e-14,1e-11,-25,1.8e-07,Power value not found in log
1964,0.8999999999999999,1.8818181818181816e-14,1e-11,-25,3.6e-07,Power value not found in log
1965,0.8999999999999999,1.8818181818181816e-14,1e-11,0,1.8e-07,Power value not found in log
1967,0.8999999999999999,1.8818181818181816e-14,1e-11,25,1.8e-07,Power value not found in log
1970,0.8999999999999999,1.8818181818181816e-14,1e-11,75,3.6e-07,Power value not found in log
1971,0.8999999999999999,1.8818181818181816e-14,1e-11,100,1.8e-07,Power value not found in log
1972,0.8999999999999999,1.8818181818181816e-14,1e-11,100,3.6e-07,Power value not found in log
1974,0.8999999999999999,1.8818181818181816e-14,1e-11,125,3.6e-07,Power value not found in log
1975,0.8999999999999999,1.8818181818181816e-14,5e-11,-40,1.8e-07,Power value not found in log
1977,0.8999999999999999,1.8818181818181816e-14,5e-11,-25,1.8e-07,Power value not found in log
1978,0.8999999999999999,1.8818181818181816e-14,5e-11,-25,3.6e-07,Power value not found in log
1979,0.8999999999999999,1.8818181818181816e-14,5e-11,0,1.8e-07,Power value not found in log
1980,0.8999999999999999,1.8818181818181816e-14,5e-11,0,3.6e-07,Power value not found in log
1982,0.8999999999999999,1.8818181818181816e-14,5e-11,25,3.6e-07,Power value not found in log
1983,0.8999999999999999,1.8818181818181816e-14,5e-11,75,1.8e-07,Power value not found in log
1985,0.8999999999999999,1.8818181818181816e-14,5e-11,100,1.8e-07,Power value not found in log
1986,0.8999999999999999,1.8818181818181816e-14,5e-11,100,3.6e-07,Power value not found in log
1987,0.8999999999999999,1.8818181818181816e-14,5e-11,125,1.8e-07,Power value not found in log
1988,0.8999999999999999,1.8818181818181816e-14,5e-11,125,3.6e-07,Power value not found in log
1989,0.8999999999999999,1.8818181818181816e-14,1e-10,-40,1.8e-07,Power value not found in log
1991,0.8999999999999999,1.8818181818181816e-14,1e-10,-25,1.8e-07,Power value not found in log
1993,0.8999999999999999,1.8818181818181816e-14,1e-10,0,1.8e-07,Power value not found in log
1994,0.8999999999999999,1.8818181818181816e-14,1e-10,0,3.6e-07,Power value not found in log
1996,0.8999999999999999,1.8818181818181816e-14,1e-10,25,3.6e-07,Power value not found in log
1997,0.8999999999999999,1.8818181818181816e-14,1e-10,75,1.8e-07,Power value not found in log
1999,0.8999999999999999,1.8818181818181816e-14,1e-10,100,1.8e-07,Power value not found in log
2000,0.8999999999999999,1.8818181818181816e-14,1e-10,100,3.6e-07,Power value not found in log
2001,0.8999999999999999,1.8818181818181816e-14,1e-10,125,1.8e-07,Power value not found in log
2002,0.8999999999999999,1.8818181818181816e-14,1e-10,125,3.6e-07,Power value not found in log
2003,0.8999999999999999,1.8818181818181816e-14,2e-10,-40,1.8e-07,Power value not found in log
2004,0.8999999999999999,1.8818181818181816e-14,2e-10,-40,3.6e-07,Power value not found in log
2005,0.8999999999999999,1.8818181818181816e-14,2e-10,-25,1.8e-07,Power value not found in log
2006,0.8999999999999999,1.8818181818181816e-14,2e-10,-25,3.6e-07,Power value not found in log
2007,0.8999999999999999,1.8818181818181816e-14,2e-10,0,1.8e-07,Power value not found in log
2008,0.8999999999999999,1.8818181818181816e-14,2e-10,0,3.6e-07,Power value not found in log
2009,0.8999999999999999,1.8818181818181816e-14,2e-10,25,1.8e-07,Power value not found in log
2010,0.8999999999999999,1.8818181818181816e-14,2e-10,25,3.6e-07,Power value not found in log
2011,0.8999999999999999,1.8818181818181816e-14,2e-10,75,1.8e-07,Power value not found in log
2012,0.8999999999999999,1.8818181818181816e-14,2e-10,75,3.6e-07,Power value not found in log
2013,0.8999999999999999,1.8818181818181816e-14,2e-10,100,1.8e-07,Power value not found in log
2014,0.8999999999999999,1.8818181818181816e-14,2e-10,100,3.6e-07,Power value not found in log
2015,0.8999999999999999,1.8818181818181816e-14,2e-10,125,1.8e-07,Power value not found in log
2016,0.8999999999999999,1.8818181818181816e-14,2e-10,125,3.6e-07,Power value not found in log
2018,0.8999999999999999,1.8818181818181816e-14,4e-10,-40,3.6e-07,Power value not found in log
2021,0.8999999999999999,1.8818181818181816e-14,4e-10,0,1.8e-07,Power value not found in log
2023,0.8999999999999999,1.8818181818181816e-14,4e-10,25,1.8e-07,Power value not found in log
2025,0.8999999999999999,1.8818181818181816e-14,4e-10,75,1.8e-07,Power value not found in log
2027,0.8999999999999999,1.8818181818181816e-14,4e-10,100,1.8e-07,Power value not found in log
2029,0.8999999999999999,1.8818181818181816e-14,4e-10,125,1.8e-07,Power value not found in log
2030,0.8999999999999999,1.8818181818181816e-14,4e-10,125,3.6e-07,Power value not found in log
2031,0.8999999999999999,2.327272727272727e-14,1e-11,-40,1.8e-07,Power value not found in log
2032,0.8999999999999999,2.327272727272727e-14,1e-11,-40,3.6e-07,Power value not found in log
2034,0.8999999999999999,2.327272727272727e-14,1e-11,-25,3.6e-07,Power value not found in log
2035,0.8999999999999999,2.327272727272727e-14,1e-11,0,1.8e-07,Power value not found in log
2037,0.8999999999999999,2.327272727272727e-14,1e-11,25,1.8e-07,Power value not found in log
2040,0.8999999999999999,2.327272727272727e-14,1e-11,75,3.6e-07,Power value not found in log
2041,0.8999999999999999,2.327272727272727e-14,1e-11,100,1.8e-07,Power value not found in log
2042,0.8999999999999999,2.327272727272727e-14,1e-11,100,3.6e-07,Power value not found in log
2043,0.8999999999999999,2.327272727272727e-14,1e-11,125,1.8e-07,Power value not found in log
2045,0.8999999999999999,2.327272727272727e-14,5e-11,-40,1.8e-07,Power value not found in log
2046,0.8999999999999999,2.327272727272727e-14,5e-11,-40,3.6e-07,Power value not found in log
2047,0.8999999999999999,2.327272727272727e-14,5e-11,-25,1.8e-07,Power value not found in log
2048,0.8999999999999999,2.327272727272727e-14,5e-11,-25,3.6e-07,Power value not found in log
2049,0.8999999999999999,2.327272727272727e-14,5e-11,0,1.8e-07,Power value not found in log
2051,0.8999999999999999,2.327272727272727e-14,5e-11,25,1.8e-07,Power value not found in log
2052,0.8999999999999999,2.327272727272727e-14,5e-11,25,3.6e-07,Power value not found in log
2053,0.8999999999999999,2.327272727272727e-14,5e-11,75,1.8e-07,Power value not found in log
2054,0.8999999999999999,2.327272727272727e-14,5e-11,75,3.6e-07,Power value not found in log
2055,0.8999999999999999,2.327272727272727e-14,5e-11,100,1.8e-07,Power value not found in log
2056,0.8999999999999999,2.327272727272727e-14,5e-11,100,3.6e-07,Power value not found in log
2058,0.8999999999999999,2.327272727272727e-14,5e-11,125,3.6e-07,Power value not found in log
2059,0.8999999999999999,2.327272727272727e-14,1e-10,-40,1.8e-07,Power value not found in log
2061,0.8999999999999999,2.327272727272727e-14,1e-10,-25,1.8e-07,Power value not found in log
2062,0.8999999999999999,2.327272727272727e-14,1e-10,-25,3.6e-07,Power value not found in log
2064,0.8999999999999999,2.327272727272727e-14,1e-10,0,3.6e-07,Power value not found in log
2065,0.8999999999999999,2.327272727272727e-14,1e-10,25,1.8e-07,Power value not found in log
2066,0.8999999999999999,2.327272727272727e-14,1e-10,25,3.6e-07,Power value not found in log
2067,0.8999999999999999,2.327272727272727e-14,1e-10,75,1.8e-07,Power value not found in log
2068,0.8999999999999999,2.327272727272727e-14,1e-10,75,3.6e-07,Power value not found in log
2070,0.8999999999999999,2.327272727272727e-14,1e-10,100,3.6e-07,Power value not found in log
2071,0.8999999999999999,2.327272727272727e-14,1e-10,125,1.8e-07,Power value not found in log
2072,0.8999999999999999,2.327272727272727e-14,1e-10,125,3.6e-07,Power value not found in log
2073,0.8999999999999999,2.327272727272727e-14,2e-10,-40,1.8e-07,Power value not found in log
2075,0.8999999999999999,2.327272727272727e-14,2e-10,-25,1.8e-07,Power value not found in log
2076,0.8999999999999999,2.327272727272727e-14,2e-10,-25,3.6e-07,Power value not found in log
2078,0.8999999999999999,2.327272727272727e-14,2e-10,0,3.6e-07,Power value not found in log
2079,0.8999999999999999,2.327272727272727e-14,2e-10,25,1.8e-07,Power value not found in log
2080,0.8999999999999999,2.327272727272727e-14,2e-10,25,3.6e-07,Power value not found in log
2081,0.8999999999999999,2.327272727272727e-14,2e-10,75,1.8e-07,Power value not found in log
2082,0.8999999999999999,2.327272727272727e-14,2e-10,75,3.6e-07,Power value not found in log
2083,0.8999999999999999,2.327272727272727e-14,2e-10,100,1.8e-07,Power value not found in log
2084,0.8999999999999999,2.327272727272727e-14,2e-10,100,3.6e-07,Power value not found in log
2085,0.8999999999999999,2.327272727272727e-14,2e-10,125,1.8e-07,Power value not found in log
2086,0.8999999999999999,2.327272727272727e-14,2e-10,125,3.6e-07,Power value not found in log
2087,0.8999999999999999,2.327272727272727e-14,4e-10,-40,1.8e-07,Power value not found in log
2089,0.8999999999999999,2.327272727272727e-14,4e-10,-25,1.8e-07,Power value not found in log
2090,0.8999999999999999,2.327272727272727e-14,4e-10,-25,3.6e-07,Power value not found in log
2091,0.8999999999999999,2.327272727272727e-14,4e-10,0,1.8e-07,Power value not found in log
2092,0.8999999999999999,2.327272727272727e-14,4e-10,0,3.6e-07,Power value not found in log
2093,0.8999999999999999,2.327272727272727e-14,4e-10,25,1.8e-07,Power value not found in log
2094,0.8999999999999999,2.327272727272727e-14,4e-10,25,3.6e-07,Power value not found in log
2096,0.8999999999999999,2.327272727272727e-14,4e-10,75,3.6e-07,Power value not found in log
2097,0.8999999999999999,2.327272727272727e-14,4e-10,100,1.8e-07,Power value not found in log
2098,0.8999999999999999,2.327272727272727e-14,4e-10,100,3.6e-07,Power value not found in log
2099,0.8999999999999999,2.327272727272727e-14,4e-10,125,1.8e-07,Power value not found in log
2100,0.8999999999999999,2.327272727272727e-14,4e-10,125,3.6e-07,Power value not found in log
2101,0.8999999999999999,2.7727272727272724e-14,1e-11,-40,1.8e-07,Power value not found in log
2102,0.8999999999999999,2.7727272727272724e-14,1e-11,-40,3.6e-07,Power value not found in log
2104,0.8999999999999999,2.7727272727272724e-14,1e-11,-25,3.6e-07,Power value not found in log
2105,0.8999999999999999,2.7727272727272724e-14,1e-11,0,1.8e-07,Power value not found in log
2106,0.8999999999999999,2.7727272727272724e-14,1e-11,0,3.6e-07,Power value not found in log
2107,0.8999999999999999,2.7727272727272724e-14,1e-11,25,1.8e-07,Power value not found in log
2108,0.8999999999999999,2.7727272727272724e-14,1e-11,25,3.6e-07,Power value not found in log
2110,0.8999999999999999,2.7727272727272724e-14,1e-11,75,3.6e-07,Power value not found in log
2111,0.8999999999999999,2.7727272727272724e-14,1e-11,100,1.8e-07,Power value not found in log
2113,0.8999999999999999,2.7727272727272724e-14,1e-11,125,1.8e-07,Power value not found in log
2114,0.8999999999999999,2.7727272727272724e-14,1e-11,125,3.6e-07,Power value not found in log
2116,0.8999999999999999,2.7727272727272724e-14,5e-11,-40,3.6e-07,Power value not found in log
2118,0.8999999999999999,2.7727272727272724e-14,5e-11,-25,3.6e-07,Power value not found in log
2120,0.8999999999999999,2.7727272727272724e-14,5e-11,0,3.6e-07,Power value not found in log
2121,0.8999999999999999,2.7727272727272724e-14,5e-11,25,1.8e-07,Power value not found in log
2122,0.8999999999999999,2.7727272727272724e-14,5e-11,25,3.6e-07,Power value not found in log
2123,0.8999999999999999,2.7727272727272724e-14,5e-11,75,1.8e-07,Power value not found in log
2124,0.8999999999999999,2.7727272727272724e-14,5e-11,75,3.6e-07,Power value not found in log
2126,0.8999999999999999,2.7727272727272724e-14,5e-11,100,3.6e-07,Power value not found in log
2127,0.8999999999999999,2.7727272727272724e-14,5e-11,125,1.8e-07,Power value not found in log
2128,0.8999999999999999,2.7727272727272724e-14,5e-11,125,3.6e-07,Power value not found in log
2129,0.8999999999999999,2.7727272727272724e-14,1e-10,-40,1.8e-07,Power value not found in log
2130,0.8999999999999999,2.7727272727272724e-14,1e-10,-40,3.6e-07,Power value not found in log
2131,0.8999999999999999,2.7727272727272724e-14,1e-10,-25,1.8e-07,Power value not found in log
2132,0.8999999999999999,2.7727272727272724e-14,1e-10,-25,3.6e-07,Power value not found in log
2133,0.8999999999999999,2.7727272727272724e-14,1e-10,0,1.8e-07,Power value not found in log
2135,0.8999999999999999,2.7727272727272724e-14,1e-10,25,1.8e-07,Power value not found in log
2136,0.8999999999999999,2.7727272727272724e-14,1e-10,25,3.6e-07,Power value not found in log
2138,0.8999999999999999,2.7727272727272724e-14,1e-10,75,3.6e-07,Power value not found in log
2139,0.8999999999999999,2.7727272727272724e-14,1e-10,100,1.8e-07,Power value not found in log
2141,0.8999999999999999,2.7727272727272724e-14,1e-10,125,1.8e-07,Power value not found in log
2143,0.8999999999999999,2.7727272727272724e-14,2e-10,-40,1.8e-07,Power value not found in log
2144,0.8999999999999999,2.7727272727272724e-14,2e-10,-40,3.6e-07,Power value not found in log
2145,0.8999999999999999,2.7727272727272724e-14,2e-10,-25,1.8e-07,Power value not found in log
2146,0.8999999999999999,2.7727272727272724e-14,2e-10,-25,3.6e-07,Power value not found in log
2147,0.8999999999999999,2.7727272727272724e-14,2e-10,0,1.8e-07,Power value not found in log
2148,0.8999999999999999,2.7727272727272724e-14,2e-10,0,3.6e-07,Power value not found in log
2150,0.8999999999999999,2.7727272727272724e-14,2e-10,25,3.6e-07,Power value not found in log
2151,0.8999999999999999,2.7727272727272724e-14,2e-10,75,1.8e-07,Power value not found in log
2152,0.8999999999999999,2.7727272727272724e-14,2e-10,75,3.6e-07,Power value not found in log
2154,0.8999999999999999,2.7727272727272724e-14,2e-10,100,3.6e-07,Power value not found in log
2156,0.8999999999999999,2.7727272727272724e-14,2e-10,125,3.6e-07,Power value not found in log
2157,0.8999999999999999,2.7727272727272724e-14,4e-10,-40,1.8e-07,Power value not found in log
2159,0.8999999999999999,2.7727272727272724e-14,4e-10,-25,1.8e-07,Power value not found in log
2161,0.8999999999999999,2.7727272727272724e-14,4e-10,0,1.8e-07,Power value not found in log
2162,0.8999999999999999,2.7727272727272724e-14,4e-10,0,3.6e-07,Power value not found in log
2164,0.8999999999999999,2.7727272727272724e-14,4e-10,25,3.6e-07,Power value not found in log
2166,0.8999999999999999,2.7727272727272724e-14,4e-10,75,3.6e-07,Power value not found in log
2167,0.8999999999999999,2.7727272727272724e-14,4e-10,100,1.8e-07,Power value not found in log
2168,0.8999999999999999,2.7727272727272724e-14,4e-10,100,3.6e-07,Power value not found in log
2171,0.8999999999999999,3.218181818181818e-14,1e-11,-40,1.8e-07,Power value not found in log
2172,0.8999999999999999,3.218181818181818e-14,1e-11,-40,3.6e-07,Power value not found in log
2174,0.8999999999999999,3.218181818181818e-14,1e-11,-25,3.6e-07,Power value not found in log
2175,0.8999999999999999,3.218181818181818e-14,1e-11,0,1.8e-07,Power value not found in log
2176,0.8999999999999999,3.218181818181818e-14,1e-11,0,3.6e-07,Power value not found in log
2177,0.8999999999999999,3.218181818181818e-14,1e-11,25,1.8e-07,Power value not found in log
2179,0.8999999999999999,3.218181818181818e-14,1e-11,75,1.8e-07,Power value not found in log
2180,0.8999999999999999,3.218181818181818e-14,1e-11,75,3.6e-07,Power value not found in log
2181,0.8999999999999999,3.218181818181818e-14,1e-11,100,1.8e-07,Power value not found in log
2182,0.8999999999999999,3.218181818181818e-14,1e-11,100,3.6e-07,Power value not found in log
2183,0.8999999999999999,3.218181818181818e-14,1e-11,125,1.8e-07,Power value not found in log
2185,0.8999999999999999,3.218181818181818e-14,5e-11,-40,1.8e-07,Power value not found in log
2188,0.8999999999999999,3.218181818181818e-14,5e-11,-25,3.6e-07,Power value not found in log
2190,0.8999999999999999,3.218181818181818e-14,5e-11,0,3.6e-07,Power value not found in log
2191,0.8999999999999999,3.218181818181818e-14,5e-11,25,1.8e-07,Power value not found in log
2192,0.8999999999999999,3.218181818181818e-14,5e-11,25,3.6e-07,Power value not found in log
2193,0.8999999999999999,3.218181818181818e-14,5e-11,75,1.8e-07,Power value not found in log
2194,0.8999999999999999,3.218181818181818e-14,5e-11,75,3.6e-07,Power value not found in log
2195,0.8999999999999999,3.218181818181818e-14,5e-11,100,1.8e-07,Power value not found in log
2196,0.8999999999999999,3.218181818181818e-14,5e-11,100,3.6e-07,Power value not found in log
2197,0.8999999999999999,3.218181818181818e-14,5e-11,125,1.8e-07,Power value not found in log
2198,0.8999999999999999,3.218181818181818e-14,5e-11,125,3.6e-07,Power value not found in log
2199,0.8999999999999999,3.218181818181818e-14,1e-10,-40,1.8e-07,Power value not found in log
2201,0.8999999999999999,3.218181818181818e-14,1e-10,-25,1.8e-07,Power value not found in log
2203,0.8999999999999999,3.218181818181818e-14,1e-10,0,1.8e-07,Power value not found in log
2205,0.8999999999999999,3.218181818181818e-14,1e-10,25,1.8e-07,Power value not found in log
2207,0.8999999999999999,3.218181818181818e-14,1e-10,75,1.8e-07,Power value not found in log
2208,0.8999999999999999,3.218181818181818e-14,1e-10,75,3.6e-07,Power value not found in log
2209,0.8999999999999999,3.218181818181818e-14,1e-10,100,1.8e-07,Power value not found in log
2210,0.8999999999999999,3.218181818181818e-14,1e-10,100,3.6e-07,Power value not found in log
2211,0.8999999999999999,3.218181818181818e-14,1e-10,125,1.8e-07,Power value not found in log
2212,0.8999999999999999,3.218181818181818e-14,1e-10,125,3.6e-07,Power value not found in log
2214,0.8999999999999999,3.218181818181818e-14,2e-10,-40,3.6e-07,Power value not found in log
2215,0.8999999999999999,3.218181818181818e-14,2e-10,-25,1.8e-07,Power value not found in log
2216,0.8999999999999999,3.218181818181818e-14,2e-10,-25,3.6e-07,Power value not found in log
2218,0.8999999999999999,3.218181818181818e-14,2e-10,0,3.6e-07,Power value not found in log
2220,0.8999999999999999,3.218181818181818e-14,2e-10,25,3.6e-07,Power value not found in log
2221,0.8999999999999999,3.218181818181818e-14,2e-10,75,1.8e-07,Power value not found in log
2222,0.8999999999999999,3.218181818181818e-14,2e-10,75,3.6e-07,Power value not found in log
2224,0.8999999999999999,3.218181818181818e-14,2e-10,100,3.6e-07,Power value not found in log
2225,0.8999999999999999,3.218181818181818e-14,2e-10,125,1.8e-07,Power value not found in log
2226,0.8999999999999999,3.218181818181818e-14,2e-10,125,3.6e-07,Power value not found in log
2228,0.8999999999999999,3.218181818181818e-14,4e-10,-40,3.6e-07,Power value not found in log
2229,0.8999999999999999,3.218181818181818e-14,4e-10,-25,1.8e-07,Power value not found in log
2230,0.8999999999999999,3.218181818181818e-14,4e-10,-25,3.6e-07,Power value not found in log
2232,0.8999999999999999,3.218181818181818e-14,4e-10,0,3.6e-07,Power value not found in log
2234,0.8999999999999999,3.218181818181818e-14,4e-10,25,3.6e-07,Power value not found in log
2235,0.8999999999999999,3.218181818181818e-14,4e-10,75,1.8e-07,Power value not found in log
2236,0.8999999999999999,3.218181818181818e-14,4e-10,75,3.6e-07,Power value not found in log
2238,0.8999999999999999,3.218181818181818e-14,4e-10,100,3.6e-07,Power value not found in log
2239,0.8999999999999999,3.218181818181818e-14,4e-10,125,1.8e-07,Power value not found in log
2240,0.8999999999999999,3.218181818181818e-14,4e-10,125,3.6e-07,Power value not found in log
2241,0.8999999999999999,3.6636363636363636e-14,1e-11,-40,1.8e-07,Power value not found in log
2242,0.8999999999999999,3.6636363636363636e-14,1e-11,-40,3.6e-07,Power value not found in log
2244,0.8999999999999999,3.6636363636363636e-14,1e-11,-25,3.6e-07,Power value not found in log
2246,0.8999999999999999,3.6636363636363636e-14,1e-11,0,3.6e-07,Power value not found in log
2247,0.8999999999999999,3.6636363636363636e-14,1e-11,25,1.8e-07,Power value not found in log
2248,0.8999999999999999,3.6636363636363636e-14,1e-11,25,3.6e-07,Power value not found in log
2249,0.8999999999999999,3.6636363636363636e-14,1e-11,75,1.8e-07,Power value not found in log
2250,0.8999999999999999,3.6636363636363636e-14,1e-11,75,3.6e-07,Power value not found in log
2251,0.8999999999999999,3.6636363636363636e-14,1e-11,100,1.8e-07,Power value not found in log
2252,0.8999999999999999,3.6636363636363636e-14,1e-11,100,3.6e-07,Power value not found in log
2254,0.8999999999999999,3.6636363636363636e-14,1e-11,125,3.6e-07,Power value not found in log
2256,0.8999999999999999,3.6636363636363636e-14,5e-11,-40,3.6e-07,Power value not found in log
2257,0.8999999999999999,3.6636363636363636e-14,5e-11,-25,1.8e-07,Power value not found in log
2258,0.8999999999999999,3.6636363636363636e-14,5e-11,-25,3.6e-07,Power value not found in log
2260,0.8999999999999999,3.6636363636363636e-14,5e-11,0,3.6e-07,Power value not found in log
2261,0.8999999999999999,3.6636363636363636e-14,5e-11,25,1.8e-07,Power value not found in log
2262,0.8999999999999999,3.6636363636363636e-14,5e-11,25,3.6e-07,Power value not found in log
2263,0.8999999999999999,3.6636363636363636e-14,5e-11,75,1.8e-07,Power value not found in log
2264,0.8999999999999999,3.6636363636363636e-14,5e-11,75,3.6e-07,Power value not found in log
2265,0.8999999999999999,3.6636363636363636e-14,5e-11,100,1.8e-07,Power value not found in log
2267,0.8999999999999999,3.6636363636363636e-14,5e-11,125,1.8e-07,Power value not found in log
2268,0.8999999999999999,3.6636363636363636e-14,5e-11,125,3.6e-07,Power value not found in log
2269,0.8999999999999999,3.6636363636363636e-14,1e-10,-40,1.8e-07,Power value not found in log
2271,0.8999999999999999,3.6636363636363636e-14,1e-10,-25,1.8e-07,Power value not found in log
2273,0.8999999999999999,3.6636363636363636e-14,1e-10,0,1.8e-07,Power value not found in log
2274,0.8999999999999999,3.6636363636363636e-14,1e-10,0,3.6e-07,Power value not found in log
2275,0.8999999999999999,3.6636363636363636e-14,1e-10,25,1.8e-07,Power value not found in log
2276,0.8999999999999999,3.6636363636363636e-14,1e-10,25,3.6e-07,Power value not found in log
2278,0.8999999999999999,3.6636363636363636e-14,1e-10,75,3.6e-07,Power value not found in log
2279,0.8999999999999999,3.6636363636363636e-14,1e-10,100,1.8e-07,Power value not found in log
2280,0.8999999999999999,3.6636363636363636e-14,1e-10,100,3.6e-07,Power value not found in log
2281,0.8999999999999999,3.6636363636363636e-14,1e-10,125,1.8e-07,Power value not found in log
2283,0.8999999999999999,3.6636363636363636e-14,2e-10,-40,1.8e-07,Power value not found in log
2284,0.8999999999999999,3.6636363636363636e-14,2e-10,-40,3.6e-07,Power value not found in log
2285,0.8999999999999999,3.6636363636363636e-14,2e-10,-25,1.8e-07,Power value not found in log
2286,0.8999999999999999,3.6636363636363636e-14,2e-10,-25,3.6e-07,Power value not found in log
2288,0.8999999999999999,3.6636363636363636e-14,2e-10,0,3.6e-07,Power value not found in log
2289,0.8999999999999999,3.6636363636363636e-14,2e-10,25,1.8e-07,Power value not found in log
2290,0.8999999999999999,3.6636363636363636e-14,2e-10,25,3.6e-07,Power value not found in log
2291,0.8999999999999999,3.6636363636363636e-14,2e-10,75,1.8e-07,Power value not found in log
2292,0.8999999999999999,3.6636363636363636e-14,2e-10,75,3.6e-07,Power value not found in log
2293,0.8999999999999999,3.6636363636363636e-14,2e-10,100,1.8e-07,Power value not found in log
2294,0.8999999999999999,3.6636363636363636e-14,2e-10,100,3.6e-07,Power value not found in log
2295,0.8999999999999999,3.6636363636363636e-14,2e-10,125,1.8e-07,Power value not found in log
2296,0.8999999999999999,3.6636363636363636e-14,2e-10,125,3.6e-07,Power value not found in log
2298,0.8999999999999999,3.6636363636363636e-14,4e-10,-40,3.6e-07,Power value not found in log
2300,0.8999999999999999,3.6636363636363636e-14,4e-10,-25,3.6e-07,Power value not found in log
2301,0.8999999999999999,3.6636363636363636e-14,4e-10,0,1.8e-07,Power value not found in log
2302,0.8999999999999999,3.6636363636363636e-14,4e-10,0,3.6e-07,Power value not found in log
2304,0.8999999999999999,3.6636363636363636e-14,4e-10,25,3.6e-07,Power value not found in log
2305,0.8999999999999999,3.6636363636363636e-14,4e-10,75,1.8e-07,Power value not found in log
2306,0.8999999999999999,3.6636363636363636e-14,4e-10,75,3.6e-07,Power value not found in log
2307,0.8999999999999999,3.6636363636363636e-14,4e-10,100,1.8e-07,Power value not found in log
2308,0.8999999999999999,3.6636363636363636e-14,4e-10,100,3.6e-07,Power value not found in log
2309,0.8999999999999999,3.6636363636363636e-14,4e-10,125,1.8e-07,Power value not found in log
2310,0.8999999999999999,3.6636363636363636e-14,4e-10,125,3.6e-07,Power value not found in log
2311,0.8999999999999999,4.109090909090909e-14,1e-11,-40,1.8e-07,Power value not found in log
2312,0.8999999999999999,4.109090909090909e-14,1e-11,-40,3.6e-07,Power value not found in log
2314,0.8999999999999999,4.109090909090909e-14,1e-11,-25,3.6e-07,Power value not found in log
2315,0.8999999999999999,4.109090909090909e-14,1e-11,0,1.8e-07,Power value not found in log
2316,0.8999999999999999,4.109090909090909e-14,1e-11,0,3.6e-07,Power value not found in log
2318,0.8999999999999999,4.109090909090909e-14,1e-11,25,3.6e-07,Power value not found in log
2320,0.8999999999999999,4.109090909090909e-14,1e-11,75,3.6e-07,Power value not found in log
2322,0.8999999999999999,4.109090909090909e-14,1e-11,100,3.6e-07,Power value not found in log
2323,0.8999999999999999,4.109090909090909e-14,1e-11,125,1.8e-07,Power value not found in log
2324,0.8999999999999999,4.109090909090909e-14,1e-11,125,3.6e-07,Power value not found in log
2325,0.8999999999999999,4.109090909090909e-14,5e-11,-40,1.8e-07,Power value not found in log
2326,0.8999999999999999,4.109090909090909e-14,5e-11,-40,3.6e-07,Power value not found in log
2327,0.8999999999999999,4.109090909090909e-14,5e-11,-25,1.8e-07,Power value not found in log
2328,0.8999999999999999,4.109090909090909e-14,5e-11,-25,3.6e-07,Power value not found in log
2329,0.8999999999999999,4.109090909090909e-14,5e-11,0,1.8e-07,Power value not found in log
2330,0.8999999999999999,4.109090909090909e-14,5e-11,0,3.6e-07,Power value not found in log
2331,0.8999999999999999,4.109090909090909e-14,5e-11,25,1.8e-07,Power value not found in log
2332,0.8999999999999999,4.109090909090909e-14,5e-11,25,3.6e-07,Power value not found in log
2333,0.8999999999999999,4.109090909090909e-14,5e-11,75,1.8e-07,Power value not found in log
