Vdd,Cload,Slew,Temp,Wp,Gate_ID,Power
0.7,9.909090909090907e-15,1e-11,100,1.8e-07,1,1.39154e-07
0.7,9.909090909090907e-15,1e-11,100,3.6e-07,1,1.48443e-07
0.7,9.909090909090907e-15,1e-11,125,1.8e-07,1,1.38331e-07
0.7,9.909090909090907e-15,1e-11,125,3.6e-07,1,1.51259e-07
0.7,9.909090909090907e-15,5e-11,-40,1.8e-07,1,1.55222e-07
0.7,9.909090909090907e-15,5e-11,-40,3.6e-07,1,1.65787e-07
0.7,9.909090909090907e-15,5e-11,-25,1.8e-07,1,1.54706e-07
0.7,9.909090909090907e-15,5e-11,-25,3.6e-07,1,1.64081e-07
0.7,9.909090909090907e-15,5e-11,0,1.8e-07,1,1.5814e-07
0.7,9.909090909090907e-15,5e-11,0,3.6e-07,1,1.62601e-07
0.7,9.909090909090907e-15,5e-11,25,1.8e-07,1,1.56014e-07
0.7,9.909090909090907e-15,5e-11,25,3.6e-07,1,1.59313e-07
0.7,9.909090909090907e-15,5e-11,75,1.8e-07,1,1.50604e-07
0.7,9.909090909090907e-15,5e-11,75,3.6e-07,1,1.55917e-07
0.7,9.909090909090907e-15,5e-11,100,1.8e-07,1,1.47923e-07
0.7,9.909090909090907e-15,5e-11,100,3.6e-07,1,1.54529e-07
0.7,9.909090909090907e-15,5e-11,125,1.8e-07,1,1.46054e-07
0.7,9.909090909090907e-15,5e-11,125,3.6e-07,1,1.58398e-07
0.7,9.909090909090907e-15,1e-10,-40,1.8e-07,1,1.80782e-07
0.7,9.909090909090907e-15,1e-10,-40,3.6e-07,1,1.88097e-07
0.7,9.909090909090907e-15,1e-10,-25,1.8e-07,1,1.73641e-07
0.7,9.909090909090907e-15,1e-10,-25,3.6e-07,1,1.77411e-07
0.7,9.909090909090907e-15,1e-10,0,1.8e-07,1,1.71617e-07
0.7,9.909090909090907e-15,1e-10,0,3.6e-07,1,1.81825e-07
0.7,9.909090909090907e-15,1e-10,25,1.8e-07,1,1.65705e-07
0.7,9.909090909090907e-15,1e-10,25,3.6e-07,1,1.76893e-07
0.7,9.909090909090907e-15,1e-10,75,1.8e-07,1,1.59595e-07
0.7,9.909090909090907e-15,1e-10,75,3.6e-07,1,1.6922e-07
0.7,9.909090909090907e-15,1e-10,100,1.8e-07,1,1.55644e-07
0.7,9.909090909090907e-15,1e-10,100,3.6e-07,1,1.69109e-07
0.7,9.909090909090907e-15,1e-10,125,1.8e-07,1,1.55703e-07
0.7,9.909090909090907e-15,1e-10,125,3.6e-07,1,1.64428e-07
0.7,9.909090909090907e-15,2e-10,-40,1.8e-07,1,2.0243e-07
0.7,9.909090909090907e-15,2e-10,-40,3.6e-07,1,2.05511e-07
0.7,9.909090909090907e-15,2e-10,-25,1.8e-07,1,1.9904e-07
