Vdd,Cload,Slew,Temp,Wp,Gate_ID,Power
0.7,1.436363636363636e-14,2e-10,25,1.8e-07,1,3.59582e-06
0.7,1.436363636363636e-14,2e-10,25,3.6e-07,1,3.64668e-06
0.7,1.436363636363636e-14,2e-10,75,1.8e-07,1,3.58943e-06
0.7,1.436363636363636e-14,2e-10,75,3.6e-07,1,3.65183e-06
0.7,1.436363636363636e-14,2e-10,100,1.8e-07,1,3.57066e-06
0.7,1.436363636363636e-14,2e-10,100,3.6e-07,1,3.65374e-06
0.7,1.436363636363636e-14,2e-10,125,1.8e-07,1,3.53275e-06
0.7,1.436363636363636e-14,2e-10,125,3.6e-07,1,3.65475e-06
0.7,1.436363636363636e-14,4e-10,-40,1.8e-07,1,3.58758e-06
0.7,1.436363636363636e-14,4e-10,-40,3.6e-07,1,3.63247e-06
0.7,1.436363636363636e-14,4e-10,-25,1.8e-07,1,3.58841e-06
0.7,1.436363636363636e-14,4e-10,-25,3.6e-07,1,3.63479e-06
0.7,1.436363636363636e-14,4e-10,0,1.8e-07,1,3.58101e-06
0.7,1.436363636363636e-14,4e-10,0,3.6e-07,1,3.63891e-06
0.7,1.436363636363636e-14,4e-10,25,1.8e-07,1,3.54128e-06
0.7,1.436363636363636e-14,4e-10,25,3.6e-07,1,3.64202e-06
0.7,1.436363636363636e-14,4e-10,75,1.8e-07,1,3.30108e-06
0.7,1.436363636363636e-14,4e-10,75,3.6e-07,1,3.64218e-06
0.7,1.436363636363636e-14,4e-10,100,1.8e-07,1,3.1169e-06
0.7,1.436363636363636e-14,4e-10,100,3.6e-07,1,3.63147e-06
0.7,1.436363636363636e-14,4e-10,125,1.8e-07,1,2.9183e-06
0.7,1.436363636363636e-14,4e-10,125,3.6e-07,1,3.6063e-06
0.7,1.8818181818181816e-14,1e-11,-40,1.8e-07,1,4.69228e-06
0.7,1.8818181818181816e-14,1e-11,-40,3.6e-07,1,4.75011e-06
0.7,1.8818181818181816e-14,1e-11,-25,1.8e-07,1,4.69262e-06
0.7,1.8818181818181816e-14,1e-11,-25,3.6e-07,1,4.75065e-06
0.7,1.8818181818181816e-14,1e-11,0,1.8e-07,1,4.69317e-06
0.7,1.8818181818181816e-14,1e-11,0,3.6e-07,1,4.75134e-06
0.7,1.8818181818181816e-14,1e-11,25,1.8e-07,1,4.69362e-06
0.7,1.8818181818181816e-14,1e-11,25,3.6e-07,1,4.75218e-06
0.7,1.8818181818181816e-14,1e-11,75,1.8e-07,1,4.68823e-06
0.7,1.8818181818181816e-14,1e-11,75,3.6e-07,1,4.75291e-06
0.7,1.8818181818181816e-14,1e-11,100,1.8e-07,1,4.67201e-06
0.7,1.8818181818181816e-14,1e-11,100,3.6e-07,1,4.75088e-06
0.7,1.8818181818181816e-14,1e-11,125,1.8e-07,1,4.63422e-06
0.7,1.8818181818181816e-14,1e-11,125,3.6e-07,1,4.74397e-06
0.7,1.8818181818181816e-14,5e-11,-40,1.8e-07,1,4.68821e-06
0.7,1.8818181818181816e-14,5e-11,-40,3.6e-07,1,4.74126e-06
0.7,1.8818181818181816e-14,5e-11,-25,1.8e-07,1,4.68916e-06
0.7,1.8818181818181816e-14,5e-11,-25,3.6e-07,1,4.74303e-06
0.7,1.8818181818181816e-14,5e-11,0,1.8e-07,1,4.69021e-06
0.7,1.8818181818181816e-14,5e-11,0,3.6e-07,1,4.74522e-06
0.7,1.8818181818181816e-14,5e-11,25,1.8e-07,1,4.69105e-06
0.7,1.8818181818181816e-14,5e-11,25,3.6e-07,1,4.74709e-06
0.7,1.8818181818181816e-14,5e-11,75,1.8e-07,1,4.68302e-06
0.7,1.8818181818181816e-14,5e-11,75,3.6e-07,1,4.74951e-06
0.7,1.8818181818181816e-14,5e-11,100,1.8e-07,1,4.66043e-06
0.7,1.8818181818181816e-14,5e-11,100,3.6e-07,1,4.74835e-06
0.7,1.8818181818181816e-14,5e-11,125,1.8e-07,1,4.61203e-06
0.7,1.8818181818181816e-14,5e-11,125,3.6e-07,1,4.74261e-06
0.7,1.8818181818181816e-14,1e-10,-40,1.8e-07,1,4.68565e-06
0.7,1.8818181818181816e-14,1e-10,-40,3.6e-07,1,4.73618e-06
0.7,1.8818181818181816e-14,1e-10,-25,1.8e-07,1,4.68711e-06
0.7,1.8818181818181816e-14,1e-10,-25,3.6e-07,1,4.73874e-06
0.7,1.8818181818181816e-14,1e-10,0,1.8e-07,1,4.68916e-06
0.7,1.8818181818181816e-14,1e-10,0,3.6e-07,1,4.7418e-06
0.7,1.8818181818181816e-14,1e-10,25,1.8e-07,1,4.69e-06
0.7,1.8818181818181816e-14,1e-10,25,3.6e-07,1,4.74424e-06
0.7,1.8818181818181816e-14,1e-10,75,1.8e-07,1,4.67431e-06
0.7,1.8818181818181816e-14,1e-10,75,3.6e-07,1,4.74747e-06
0.7,1.8818181818181816e-14,1e-10,100,1.8e-07,1,4.63894e-06
0.7,1.8818181818181816e-14,1e-10,100,3.6e-07,1,4.74687e-06
0.7,1.8818181818181816e-14,1e-10,125,1.8e-07,1,4.57131e-06
0.7,1.8818181818181816e-14,1e-10,125,3.6e-07,1,4.74185e-06
0.7,1.8818181818181816e-14,2e-10,-40,1.8e-07,1,4.68298e-06
0.7,1.8818181818181816e-14,2e-10,-40,3.6e-07,1,4.73028e-06
0.7,1.8818181818181816e-14,2e-10,-25,1.8e-07,1,4.68464e-06
0.7,1.8818181818181816e-14,2e-10,-25,3.6e-07,1,4.73324e-06
0.7,1.8818181818181816e-14,2e-10,0,1.8e-07,1,4.68648e-06
0.7,1.8818181818181816e-14,2e-10,0,3.6e-07,1,4.73697e-06
0.7,1.8818181818181816e-14,2e-10,25,1.8e-07,1,4.68453e-06
0.7,1.8818181818181816e-14,2e-10,25,3.6e-07,1,4.74006e-06
0.7,1.8818181818181816e-14,2e-10,75,1.8e-07,1,4.62348e-06
0.7,1.8818181818181816e-14,2e-10,75,3.6e-07,1,4.74423e-06
0.7,1.8818181818181816e-14,2e-10,100,1.8e-07,1,4.53678e-06
0.7,1.8818181818181816e-14,2e-10,100,3.6e-07,1,4.74367e-06
0.7,1.8818181818181816e-14,2e-10,125,1.8e-07,1,4.40606e-06
0.7,1.8818181818181816e-14,2e-10,125,3.6e-07,1,4.73742e-06
0.7,1.8818181818181816e-14,4e-10,-40,1.8e-07,1,4.67817e-06
0.7,1.8818181818181816e-14,4e-10,-40,3.6e-07,1,4.72568e-06
0.7,1.8818181818181816e-14,4e-10,-25,1.8e-07,1,4.669e-06
0.7,1.8818181818181816e-14,4e-10,-25,3.6e-07,1,4.72817e-06
0.7,1.8818181818181816e-14,4e-10,0,1.8e-07,1,4.59605e-06
0.7,1.8818181818181816e-14,4e-10,0,3.6e-07,1,4.73194e-06
0.7,1.8818181818181816e-14,4e-10,25,1.8e-07,1,4.41324e-06
0.7,1.8818181818181816e-14,4e-10,25,3.6e-07,1,4.73314e-06
0.7,1.8818181818181816e-14,4e-10,75,1.8e-07,1,3.81872e-06
0.7,1.8818181818181816e-14,4e-10,75,3.6e-07,1,4.6948e-06
0.7,1.8818181818181816e-14,4e-10,100,1.8e-07,1,3.50732e-06
0.7,1.8818181818181816e-14,4e-10,100,3.6e-07,1,4.63095e-06
0.7,1.8818181818181816e-14,4e-10,125,1.8e-07,1,3.22167e-06
0.7,1.8818181818181816e-14,4e-10,125,3.6e-07,1,4.52958e-06
0.7,2.3272727272727276e-14,1e-11,-40,1.8e-07,1,5.7837e-06
0.7,2.3272727272727276e-14,1e-11,-40,3.6e-07,1,5.8416e-06
0.7,2.3272727272727276e-14,1e-11,-25,1.8e-07,1,5.78404e-06
0.7,2.3272727272727276e-14,1e-11,-25,3.6e-07,1,5.84205e-06
0.7,2.3272727272727276e-14,1e-11,0,1.8e-07,1,5.78451e-06
0.7,2.3272727272727276e-14,1e-11,0,3.6e-07,1,5.84281e-06
0.7,2.3272727272727276e-14,1e-11,25,1.8e-07,1,5.78379e-06
0.7,2.3272727272727276e-14,1e-11,25,3.6e-07,1,5.8433e-06
0.7,2.3272727272727276e-14,1e-11,75,1.8e-07,1,5.74692e-06
0.7,2.3272727272727276e-14,1e-11,75,3.6e-07,1,5.83681e-06
0.7,2.3272727272727276e-14,1e-11,100,1.8e-07,1,5.67805e-06
