Vdd,Cload,Slew,Temp,Wp,Power
0.7,1e-15,4e-10,-40,3.6e-07,3.61076e-07
0.7,1e-15,4e-10,-25,1.8e-07,3.14378e-07
0.7,1e-15,4e-10,-25,3.6e-07,3.60566e-07
0.7,1e-15,4e-10,0,1.8e-07,3.15406e-07
0.7,1e-15,4e-10,0,3.6e-07,3.62227e-07
0.7,1e-15,4e-10,25,1.8e-07,3.17061e-07
0.7,1e-15,4e-10,25,3.6e-07,3.64857e-07
0.7,1e-15,4e-10,75,1.8e-07,3.21028e-07
0.7,1e-15,4e-10,75,3.6e-07,3.71023e-07
0.7,1e-15,4e-10,100,1.8e-07,3.23129e-07
0.7,1e-15,4e-10,100,3.6e-07,3.74247e-07
0.7,1e-15,4e-10,125,1.8e-07,3.25163e-07
0.7,1e-15,4e-10,125,3.6e-07,3.77438e-07
0.7,5.454545454545455e-15,1e-11,-40,1.8e-07,1.41678e-06
0.7,5.454545454545455e-15,1e-11,-40,3.6e-07,1.4726e-06
0.7,5.454545454545455e-15,1e-11,-25,1.8e-07,1.41767e-06
0.7,5.454545454545455e-15,1e-11,-25,3.6e-07,1.4739e-06
0.7,5.454545454545455e-15,1e-11,0,1.8e-07,1.41851e-06
0.7,5.454545454545455e-15,1e-11,0,3.6e-07,1.47558e-06
0.7,5.454545454545455e-15,1e-11,25,1.8e-07,1.41918e-06
0.7,5.454545454545455e-15,1e-11,25,3.6e-07,1.47707e-06
0.7,5.454545454545455e-15,1e-11,75,1.8e-07,1.4207e-06
0.7,5.454545454545455e-15,1e-11,75,3.6e-07,1.47928e-06
0.7,5.454545454545455e-15,1e-11,100,1.8e-07,1.42125e-06
0.7,5.454545454545455e-15,1e-11,100,3.6e-07,1.48014e-06
0.7,5.454545454545455e-15,1e-11,125,1.8e-07,1.42175e-06
0.7,5.454545454545455e-15,1e-11,125,3.6e-07,1.48094e-06
0.7,5.454545454545455e-15,5e-11,-40,1.8e-07,1.40944e-06
0.7,5.454545454545455e-15,5e-11,-40,3.6e-07,1.45761e-06
0.7,5.454545454545455e-15,5e-11,-25,1.8e-07,1.4113e-06
0.7,5.454545454545455e-15,5e-11,-25,3.6e-07,1.46046e-06
0.7,5.454545454545455e-15,5e-11,0,1.8e-07,1.41335e-06
0.7,5.454545454545455e-15,5e-11,0,3.6e-07,1.46412e-06
0.7,5.454545454545455e-15,5e-11,25,1.8e-07,1.415e-06
0.7,5.454545454545455e-15,5e-11,25,3.6e-07,1.46745e-06
0.7,5.454545454545455e-15,5e-11,75,1.8e-07,1.41738e-06
0.7,5.454545454545455e-15,5e-11,75,3.6e-07,1.47193e-06
0.7,5.454545454545455e-15,5e-11,100,1.8e-07,1.41837e-06
0.7,5.454545454545455e-15,5e-11,100,3.6e-07,1.47363e-06
0.7,5.454545454545455e-15,5e-11,125,1.8e-07,1.41927e-06
0.7,5.454545454545455e-15,5e-11,125,3.6e-07,1.47507e-06
0.7,5.454545454545455e-15,1e-10,-40,1.8e-07,1.40536e-06
0.7,5.454545454545455e-15,1e-10,-40,3.6e-07,1.45038e-06
0.7,5.454545454545455e-15,1e-10,-25,1.8e-07,1.40763e-06
0.7,5.454545454545455e-15,1e-10,-25,3.6e-07,1.45346e-06
0.7,5.454545454545455e-15,1e-10,0,1.8e-07,1.41014e-06
0.7,5.454545454545455e-15,1e-10,0,3.6e-07,1.45803e-06
0.7,5.454545454545455e-15,1e-10,25,1.8e-07,1.41198e-06
0.7,5.454545454545455e-15,1e-10,25,3.6e-07,1.46124e-06
0.7,5.454545454545455e-15,1e-10,75,1.8e-07,1.41502e-06
0.7,5.454545454545455e-15,1e-10,75,3.6e-07,1.46699e-06
0.7,5.454545454545455e-15,1e-10,100,1.8e-07,1.41626e-06
0.7,5.454545454545455e-15,1e-10,100,3.6e-07,1.46912e-06
0.7,5.454545454545455e-15,1e-10,125,1.8e-07,1.41733e-06
0.7,5.454545454545455e-15,1e-10,125,3.6e-07,1.47096e-06
0.7,5.454545454545455e-15,2e-10,-40,1.8e-07,1.40278e-06
0.7,5.454545454545455e-15,2e-10,-40,3.6e-07,1.4464e-06
0.7,5.454545454545455e-15,2e-10,-25,1.8e-07,1.40459e-06
0.7,5.454545454545455e-15,2e-10,-25,3.6e-07,1.44869e-06
0.7,5.454545454545455e-15,2e-10,0,1.8e-07,1.40718e-06
0.7,5.454545454545455e-15,2e-10,0,3.6e-07,1.45224e-06
0.7,5.454545454545455e-15,2e-10,25,1.8e-07,1.40898e-06
0.7,5.454545454545455e-15,2e-10,25,3.6e-07,1.45563e-06
0.7,5.454545454545455e-15,2e-10,75,1.8e-07,1.41242e-06
0.7,5.454545454545455e-15,2e-10,75,3.6e-07,1.46193e-06
0.7,5.454545454545455e-15,2e-10,100,1.8e-07,1.41393e-06
0.7,5.454545454545455e-15,2e-10,100,3.6e-07,1.46438e-06
0.7,5.454545454545455e-15,2e-10,125,1.8e-07,1.41518e-06
0.7,5.454545454545455e-15,2e-10,125,3.6e-07,1.46662e-06
0.7,5.454545454545455e-15,4e-10,-40,1.8e-07,1.40303e-06
0.7,5.454545454545455e-15,4e-10,-40,3.6e-07,1.44795e-06
0.7,5.454545454545455e-15,4e-10,-25,1.8e-07,1.40384e-06
0.7,5.454545454545455e-15,4e-10,-25,3.6e-07,1.44872e-06
0.7,5.454545454545455e-15,4e-10,0,1.8e-07,1.40574e-06
0.7,5.454545454545455e-15,4e-10,0,3.6e-07,1.45143e-06
0.7,5.454545454545455e-15,4e-10,25,1.8e-07,1.40767e-06
0.7,5.454545454545455e-15,4e-10,25,3.6e-07,1.45442e-06
0.7,5.454545454545455e-15,4e-10,75,1.8e-07,1.41109e-06
0.7,5.454545454545455e-15,4e-10,75,3.6e-07,1.46048e-06
0.7,5.454545454545455e-15,4e-10,100,1.8e-07,1.41176e-06
0.7,5.454545454545455e-15,4e-10,100,3.6e-07,1.4634e-06
0.7,5.454545454545455e-15,4e-10,125,1.8e-07,1.41035e-06
0.7,5.454545454545455e-15,4e-10,125,3.6e-07,1.46595e-06
0.7,9.909090909090909e-15,1e-11,-40,1.8e-07,2.5093e-06
0.7,9.909090909090909e-15,1e-11,-40,3.6e-07,2.56597e-06
0.7,9.909090909090909e-15,1e-11,-25,1.8e-07,2.50961e-06
0.7,9.909090909090909e-15,1e-11,-25,3.6e-07,2.56695e-06
0.7,9.909090909090909e-15,1e-11,0,1.8e-07,2.5102e-06
0.7,9.909090909090909e-15,1e-11,0,3.6e-07,2.56846e-06
0.7,9.909090909090909e-15,1e-11,25,1.8e-07,2.51089e-06
0.7,9.909090909090909e-15,1e-11,25,3.6e-07,2.56928e-06
0.7,9.909090909090909e-15,1e-11,75,1.8e-07,2.51195e-06
0.7,9.909090909090909e-15,1e-11,75,3.6e-07,2.57096e-06
0.7,9.909090909090909e-15,1e-11,100,1.8e-07,2.51246e-06
0.7,9.909090909090909e-15,1e-11,100,3.6e-07,2.57198e-06
0.7,9.909090909090909e-15,1e-11,125,1.8e-07,2.51276e-06
0.7,9.909090909090909e-15,1e-11,125,3.6e-07,2.57287e-06
0.7,9.909090909090909e-15,5e-11,-40,1.8e-07,2.50365e-06
0.7,9.909090909090909e-15,5e-11,-40,3.6e-07,2.55396e-06
0.7,9.909090909090909e-15,5e-11,-25,1.8e-07,2.50492e-06
0.7,9.909090909090909e-15,5e-11,-25,3.6e-07,2.55679e-06
0.7,9.909090909090909e-15,5e-11,0,1.8e-07,2.50649e-06
0.7,9.909090909090909e-15,5e-11,0,3.6e-07,2.56004e-06
0.7,9.909090909090909e-15,5e-11,25,1.8e-07,2.50771e-06
0.7,9.909090909090909e-15,5e-11,25,3.6e-07,2.56251e-06
0.7,9.909090909090909e-15,5e-11,75,1.8e-07,2.50977e-06
0.7,9.909090909090909e-15,5e-11,75,3.6e-07,2.56597e-06
0.7,9.909090909090909e-15,5e-11,100,1.8e-07,2.51055e-06
0.7,9.909090909090909e-15,5e-11,100,3.6e-07,2.56741e-06
0.7,9.909090909090909e-15,5e-11,125,1.8e-07,2.51086e-06
0.7,9.909090909090909e-15,5e-11,125,3.6e-07,2.56859e-06
0.7,9.909090909090909e-15,1e-10,-40,1.8e-07,2.50048e-06
0.7,9.909090909090909e-15,1e-10,-40,3.6e-07,2.54703e-06
0.7,9.909090909090909e-15,1e-10,-25,1.8e-07,2.5021e-06
0.7,9.909090909090909e-15,1e-10,-25,3.6e-07,2.55033e-06
0.7,9.909090909090909e-15,1e-10,0,1.8e-07,2.50415e-06
0.7,9.909090909090909e-15,1e-10,0,3.6e-07,2.55466e-06
0.7,9.909090909090909e-15,1e-10,25,1.8e-07,2.50577e-06
0.7,9.909090909090909e-15,1e-10,25,3.6e-07,2.55774e-06
0.7,9.909090909090909e-15,1e-10,75,1.8e-07,2.50823e-06
0.7,9.909090909090909e-15,1e-10,75,3.6e-07,2.56224e-06
0.7,9.909090909090909e-15,1e-10,100,1.8e-07,2.50908e-06
0.7,9.909090909090909e-15,1e-10,100,3.6e-07,2.5641e-06
0.7,9.909090909090909e-15,1e-10,125,1.8e-07,2.50906e-06
0.7,9.909090909090909e-15,1e-10,125,3.6e-07,2.56559e-06
0.7,9.909090909090909e-15,2e-10,-40,1.8e-07,2.49703e-06
0.7,9.909090909090909e-15,2e-10,-40,3.6e-07,2.54154e-06
0.7,9.909090909090909e-15,2e-10,-25,1.8e-07,2.49876e-06
0.7,9.909090909090909e-15,2e-10,-25,3.6e-07,2.54503e-06
0.7,9.909090909090909e-15,2e-10,0,1.8e-07,2.50111e-06
0.7,9.909090909090909e-15,2e-10,0,3.6e-07,2.54911e-06
0.7,9.909090909090909e-15,2e-10,25,1.8e-07,2.50309e-06
0.7,9.909090909090909e-15,2e-10,25,3.6e-07,2.55271e-06
0.7,9.909090909090909e-15,2e-10,75,1.8e-07,2.50591e-06
0.7,9.909090909090909e-15,2e-10,75,3.6e-07,2.55793e-06
0.7,9.909090909090909e-15,2e-10,100,1.8e-07,2.50588e-06
0.7,9.909090909090909e-15,2e-10,100,3.6e-07,2.56021e-06
0.7,9.909090909090909e-15,2e-10,125,1.8e-07,2.50323e-06
0.7,9.909090909090909e-15,2e-10,125,3.6e-07,2.56209e-06
0.7,9.909090909090909e-15,4e-10,-40,1.8e-07,2.4954e-06
0.7,9.909090909090909e-15,4e-10,-40,3.6e-07,2.53975e-06
0.7,9.909090909090909e-15,4e-10,-25,1.8e-07,2.49657e-06
0.7,9.909090909090909e-15,4e-10,-25,3.6e-07,2.54156e-06
0.7,9.909090909090909e-15,4e-10,0,1.8e-07,2.49861e-06
0.7,9.909090909090909e-15,4e-10,0,3.6e-07,2.54515e-06
0.7,9.909090909090909e-15,4e-10,25,1.8e-07,2.4984e-06
0.7,9.909090909090909e-15,4e-10,25,3.6e-07,2.54858e-06
0.7,9.909090909090909e-15,4e-10,75,1.8e-07,2.46513e-06
0.7,9.909090909090909e-15,4e-10,75,3.6e-07,2.55442e-06
0.7,9.909090909090909e-15,4e-10,100,1.8e-07,2.41914e-06
0.7,9.909090909090909e-15,4e-10,100,3.6e-07,2.55649e-06
0.7,9.909090909090909e-15,4e-10,125,1.8e-07,2.35114e-06
0.7,9.909090909090909e-15,4e-10,125,3.6e-07,2.55661e-06
0.7,1.436363636363636e-14,1e-11,-40,1.8e-07,3.60079e-06
0.7,1.436363636363636e-14,1e-11,-40,3.6e-07,3.65821e-06
0.7,1.436363636363636e-14,1e-11,-25,1.8e-07,3.60114e-06
0.7,1.436363636363636e-14,1e-11,-25,3.6e-07,3.65912e-06
0.7,1.436363636363636e-14,1e-11,0,1.8e-07,3.60173e-06
0.7,1.436363636363636e-14,1e-11,0,3.6e-07,3.65991e-06
0.7,1.436363636363636e-14,1e-11,25,1.8e-07,3.60231e-06
0.7,1.436363636363636e-14,1e-11,25,3.6e-07,3.66068e-06
0.7,1.436363636363636e-14,1e-11,75,1.8e-07,3.60282e-06
0.7,1.436363636363636e-14,1e-11,75,3.6e-07,3.66241e-06
0.7,1.436363636363636e-14,1e-11,100,1.8e-07,3.60162e-06
0.7,1.436363636363636e-14,1e-11,100,3.6e-07,3.66303e-06
0.7,1.436363636363636e-14,1e-11,125,1.8e-07,3.59637e-06
0.7,1.436363636363636e-14,1e-11,125,3.6e-07,3.66301e-06
0.7,1.436363636363636e-14,5e-11,-40,1.8e-07,3.59614e-06
0.7,1.436363636363636e-14,5e-11,-40,3.6e-07,3.648e-06
0.7,1.436363636363636e-14,5e-11,-25,1.8e-07,3.59723e-06
0.7,1.436363636363636e-14,5e-11,-25,3.6e-07,3.65045e-06
0.7,1.436363636363636e-14,5e-11,0,1.8e-07,3.59856e-06
0.7,1.436363636363636e-14,5e-11,0,3.6e-07,3.65294e-06
0.7,1.436363636363636e-14,5e-11,25,1.8e-07,3.59964e-06
0.7,1.436363636363636e-14,5e-11,25,3.6e-07,3.65491e-06
0.7,1.436363636363636e-14,5e-11,75,1.8e-07,3.60072e-06
0.7,1.436363636363636e-14,5e-11,75,3.6e-07,3.65864e-06
0.7,1.436363636363636e-14,5e-11,100,1.8e-07,3.59858e-06
0.7,1.436363636363636e-14,5e-11,100,3.6e-07,3.65971e-06
0.7,1.436363636363636e-14,5e-11,125,1.8e-07,3.59076e-06
0.7,1.436363636363636e-14,5e-11,125,3.6e-07,3.66016e-06
0.7,1.436363636363636e-14,1e-10,-40,1.8e-07,3.59322e-06
0.7,1.436363636363636e-14,1e-10,-40,3.6e-07,3.64225e-06
0.7,1.436363636363636e-14,1e-10,-25,1.8e-07,3.59511e-06
0.7,1.436363636363636e-14,1e-10,-25,3.6e-07,3.64531e-06
0.7,1.436363636363636e-14,1e-10,0,1.8e-07,3.59688e-06
0.7,1.436363636363636e-14,1e-10,0,3.6e-07,3.64874e-06
0.7,1.436363636363636e-14,1e-10,25,1.8e-07,3.59824e-06
0.7,1.436363636363636e-14,1e-10,25,3.6e-07,3.65134e-06
0.7,1.436363636363636e-14,1e-10,75,1.8e-07,3.59899e-06
0.7,1.436363636363636e-14,1e-10,75,3.6e-07,3.65549e-06
0.7,1.436363636363636e-14,1e-10,100,1.8e-07,3.59423e-06
0.7,1.436363636363636e-14,1e-10,100,3.6e-07,3.65697e-06
0.7,1.436363636363636e-14,1e-10,125,1.8e-07,3.58104e-06
0.7,1.436363636363636e-14,1e-10,125,3.6e-07,3.65778e-06
0.7,1.436363636363636e-14,2e-10,-40,1.8e-07,3.59022e-06
0.7,1.436363636363636e-14,2e-10,-40,3.6e-07,3.63619e-06
0.7,1.436363636363636e-14,2e-10,-25,1.8e-07,3.59195e-06
0.7,1.436363636363636e-14,2e-10,-25,3.6e-07,3.63959e-06
0.7,1.436363636363636e-14,2e-10,0,1.8e-07,3.59423e-06
0.7,1.436363636363636e-14,2e-10,0,3.6e-07,3.64351e-06
0.7,1.436363636363636e-14,2e-10,25,1.8e-07,3.59582e-06
0.7,1.436363636363636e-14,2e-10,25,3.6e-07,3.64668e-06
0.7,1.436363636363636e-14,2e-10,75,1.8e-07,3.58943e-06
0.7,1.436363636363636e-14,2e-10,75,3.6e-07,3.65183e-06
0.7,1.436363636363636e-14,2e-10,100,1.8e-07,3.57066e-06
0.7,1.436363636363636e-14,2e-10,100,3.6e-07,3.65374e-06
0.7,1.436363636363636e-14,2e-10,125,1.8e-07,3.53275e-06
0.7,1.436363636363636e-14,2e-10,125,3.6e-07,3.65475e-06
0.7,1.436363636363636e-14,4e-10,-40,1.8e-07,3.58758e-06
0.7,1.436363636363636e-14,4e-10,-40,3.6e-07,3.63247e-06
0.7,1.436363636363636e-14,4e-10,-25,1.8e-07,3.58841e-06
0.7,1.436363636363636e-14,4e-10,-25,3.6e-07,3.63479e-06
0.7,1.436363636363636e-14,4e-10,0,1.8e-07,3.58101e-06
0.7,1.436363636363636e-14,4e-10,0,3.6e-07,3.63891e-06
0.7,1.436363636363636e-14,4e-10,25,1.8e-07,3.54128e-06
0.7,1.436363636363636e-14,4e-10,25,3.6e-07,3.64202e-06
0.7,1.436363636363636e-14,4e-10,75,1.8e-07,3.30108e-06
0.7,1.436363636363636e-14,4e-10,75,3.6e-07,3.64218e-06
0.7,1.436363636363636e-14,4e-10,100,1.8e-07,3.1169e-06
0.7,1.436363636363636e-14,4e-10,100,3.6e-07,3.63147e-06
0.7,1.436363636363636e-14,4e-10,125,1.8e-07,2.9183e-06
0.7,1.436363636363636e-14,4e-10,125,3.6e-07,3.6063e-06
0.7,1.8818181818181816e-14,1e-11,-40,1.8e-07,4.69228e-06
0.7,1.8818181818181816e-14,1e-11,-40,3.6e-07,4.75011e-06
0.7,1.8818181818181816e-14,1e-11,-25,1.8e-07,4.69262e-06
0.7,1.8818181818181816e-14,1e-11,-25,3.6e-07,4.75065e-06
0.7,1.8818181818181816e-14,1e-11,0,1.8e-07,4.69317e-06
0.7,1.8818181818181816e-14,1e-11,0,3.6e-07,4.75134e-06
0.7,1.8818181818181816e-14,1e-11,25,1.8e-07,4.69362e-06
0.7,1.8818181818181816e-14,1e-11,25,3.6e-07,4.75218e-06
0.7,1.8818181818181816e-14,1e-11,75,1.8e-07,4.68823e-06
0.7,1.8818181818181816e-14,1e-11,75,3.6e-07,4.75291e-06
0.7,1.8818181818181816e-14,1e-11,100,1.8e-07,4.67201e-06
0.7,1.8818181818181816e-14,1e-11,100,3.6e-07,4.75088e-06
0.7,1.8818181818181816e-14,1e-11,125,1.8e-07,4.63422e-06
0.7,1.8818181818181816e-14,1e-11,125,3.6e-07,4.74397e-06
0.7,1.8818181818181816e-14,5e-11,-40,1.8e-07,4.68821e-06
0.7,1.8818181818181816e-14,5e-11,-40,3.6e-07,4.74126e-06
0.7,1.8818181818181816e-14,5e-11,-25,1.8e-07,4.68916e-06
0.7,1.8818181818181816e-14,5e-11,-25,3.6e-07,4.74303e-06
0.7,1.8818181818181816e-14,5e-11,0,1.8e-07,4.69021e-06
0.7,1.8818181818181816e-14,5e-11,0,3.6e-07,4.74522e-06
0.7,1.8818181818181816e-14,5e-11,25,1.8e-07,4.69105e-06
0.7,1.8818181818181816e-14,5e-11,25,3.6e-07,4.74709e-06
0.7,1.8818181818181816e-14,5e-11,75,1.8e-07,4.68302e-06
0.7,1.8818181818181816e-14,5e-11,75,3.6e-07,4.74951e-06
0.7,1.8818181818181816e-14,5e-11,100,1.8e-07,4.66043e-06
0.7,1.8818181818181816e-14,5e-11,100,3.6e-07,4.74835e-06
0.7,1.8818181818181816e-14,5e-11,125,1.8e-07,4.61203e-06
0.7,1.8818181818181816e-14,5e-11,125,3.6e-07,4.74261e-06
0.7,1.8818181818181816e-14,1e-10,-40,1.8e-07,4.68565e-06
0.7,1.8818181818181816e-14,1e-10,-40,3.6e-07,4.73618e-06
0.7,1.8818181818181816e-14,1e-10,-25,1.8e-07,4.68711e-06
0.7,1.8818181818181816e-14,1e-10,-25,3.6e-07,4.73874e-06
0.7,1.8818181818181816e-14,1e-10,0,1.8e-07,4.68916e-06
0.7,1.8818181818181816e-14,1e-10,0,3.6e-07,4.7418e-06
0.7,1.8818181818181816e-14,1e-10,25,1.8e-07,4.69e-06
0.7,1.8818181818181816e-14,1e-10,25,3.6e-07,4.74424e-06
0.7,1.8818181818181816e-14,1e-10,75,1.8e-07,4.67431e-06
0.7,1.8818181818181816e-14,1e-10,75,3.6e-07,4.74747e-06
0.7,1.8818181818181816e-14,1e-10,100,1.8e-07,4.63894e-06
0.7,1.8818181818181816e-14,1e-10,100,3.6e-07,4.74687e-06
0.7,1.8818181818181816e-14,1e-10,125,1.8e-07,4.57131e-06
0.7,1.8818181818181816e-14,1e-10,125,3.6e-07,4.74185e-06
0.7,1.8818181818181816e-14,2e-10,-40,1.8e-07,4.68298e-06
0.7,1.8818181818181816e-14,2e-10,-40,3.6e-07,4.73028e-06
0.7,1.8818181818181816e-14,2e-10,-25,1.8e-07,4.68464e-06
0.7,1.8818181818181816e-14,2e-10,-25,3.6e-07,4.73324e-06
0.7,1.8818181818181816e-14,2e-10,0,1.8e-07,4.68648e-06
0.7,1.8818181818181816e-14,2e-10,0,3.6e-07,4.73697e-06
0.7,1.8818181818181816e-14,2e-10,25,1.8e-07,4.68453e-06
0.7,1.8818181818181816e-14,2e-10,25,3.6e-07,4.74006e-06
0.7,1.8818181818181816e-14,2e-10,75,1.8e-07,4.62348e-06
0.7,1.8818181818181816e-14,2e-10,75,3.6e-07,4.74423e-06
0.7,1.8818181818181816e-14,2e-10,100,1.8e-07,4.53678e-06
0.7,1.8818181818181816e-14,2e-10,100,3.6e-07,4.74367e-06
0.7,1.8818181818181816e-14,2e-10,125,1.8e-07,4.40606e-06
0.7,1.8818181818181816e-14,2e-10,125,3.6e-07,4.73742e-06
0.7,1.8818181818181816e-14,4e-10,-40,1.8e-07,4.67817e-06
0.7,1.8818181818181816e-14,4e-10,-40,3.6e-07,4.72568e-06
0.7,1.8818181818181816e-14,4e-10,-25,1.8e-07,4.669e-06
0.7,1.8818181818181816e-14,4e-10,-25,3.6e-07,4.72817e-06
0.7,1.8818181818181816e-14,4e-10,0,1.8e-07,4.59605e-06
0.7,1.8818181818181816e-14,4e-10,0,3.6e-07,4.73194e-06
0.7,1.8818181818181816e-14,4e-10,25,1.8e-07,4.41324e-06
0.7,1.8818181818181816e-14,4e-10,25,3.6e-07,4.73314e-06
0.7,1.8818181818181816e-14,4e-10,75,1.8e-07,3.81872e-06
0.7,1.8818181818181816e-14,4e-10,75,3.6e-07,4.6948e-06
0.7,1.8818181818181816e-14,4e-10,100,1.8e-07,3.50732e-06
0.7,1.8818181818181816e-14,4e-10,100,3.6e-07,4.63095e-06
0.7,1.8818181818181816e-14,4e-10,125,1.8e-07,3.22167e-06
0.7,1.8818181818181816e-14,4e-10,125,3.6e-07,4.52958e-06
0.7,2.327272727272727e-14,1e-11,-40,1.8e-07,5.7837e-06
0.7,2.327272727272727e-14,1e-11,-40,3.6e-07,5.8416e-06
0.7,2.327272727272727e-14,1e-11,-25,1.8e-07,5.78404e-06
0.7,2.327272727272727e-14,1e-11,-25,3.6e-07,5.84205e-06
0.7,2.327272727272727e-14,1e-11,0,1.8e-07,5.78451e-06
0.7,2.327272727272727e-14,1e-11,0,3.6e-07,5.84281e-06
0.7,2.327272727272727e-14,1e-11,25,1.8e-07,5.78379e-06
0.7,2.327272727272727e-14,1e-11,25,3.6e-07,5.8433e-06
0.7,2.327272727272727e-14,1e-11,75,1.8e-07,5.74692e-06
0.7,2.327272727272727e-14,1e-11,75,3.6e-07,5.83681e-06
0.7,2.327272727272727e-14,1e-11,100,1.8e-07,5.67805e-06
0.7,2.327272727272727e-14,1e-11,100,3.6e-07,5.82101e-06
0.7,2.327272727272727e-14,1e-11,125,1.8e-07,5.5541e-06
0.7,2.327272727272727e-14,1e-11,125,3.6e-07,5.78726e-06
0.7,2.327272727272727e-14,5e-11,-40,1.8e-07,5.77999e-06
0.7,2.327272727272727e-14,5e-11,-40,3.6e-07,5.8335e-06
0.7,2.327272727272727e-14,5e-11,-25,1.8e-07,5.78087e-06
0.7,2.327272727272727e-14,5e-11,-25,3.6e-07,5.83515e-06
0.7,2.327272727272727e-14,5e-11,0,1.8e-07,5.78187e-06
0.7,2.327272727272727e-14,5e-11,0,3.6e-07,5.83722e-06
0.7,2.327272727272727e-14,5e-11,25,1.8e-07,5.78049e-06
0.7,2.327272727272727e-14,5e-11,25,3.6e-07,5.83872e-06
0.7,2.327272727272727e-14,5e-11,75,1.8e-07,5.73e-06
0.7,2.327272727272727e-14,5e-11,75,3.6e-07,5.83468e-06
0.7,2.327272727272727e-14,5e-11,100,1.8e-07,5.64401e-06
0.7,2.327272727272727e-14,5e-11,100,3.6e-07,5.82101e-06
0.7,2.327272727272727e-14,5e-11,125,1.8e-07,5.49889e-06
0.7,2.327272727272727e-14,5e-11,125,3.6e-07,5.78998e-06
0.7,2.327272727272727e-14,1e-10,-40,1.8e-07,5.77778e-06
0.7,2.327272727272727e-14,1e-10,-40,3.6e-07,5.82884e-06
0.7,2.327272727272727e-14,1e-10,-25,1.8e-07,5.77898e-06
0.7,2.327272727272727e-14,1e-10,-25,3.6e-07,5.83153e-06
0.7,2.327272727272727e-14,1e-10,0,1.8e-07,5.78072e-06
