Vdd,Cload,Slew,Temp,Wp,Power
1.0999999999999999,4.109090909090909e-14,1e-11,100,1.8e-07,7.32975e-06
1.0999999999999999,4.109090909090909e-14,1e-11,100,3.6e-07,8.58364e-06
1.0999999999999999,4.109090909090909e-14,1e-11,125,1.8e-07,6.77067e-06
1.0999999999999999,4.109090909090909e-14,1e-11,125,3.6e-07,8.49629e-06
1.0999999999999999,4.109090909090909e-14,5e-11,-40,1.8e-07,8.45067e-06
1.0999999999999999,4.109090909090909e-14,5e-11,-40,3.6e-07,8.58154e-06
1.0999999999999999,4.109090909090909e-14,5e-11,-25,1.8e-07,8.44982e-06
1.0999999999999999,4.109090909090909e-14,5e-11,-25,3.6e-07,8.5857e-06
1.0999999999999999,4.109090909090909e-14,5e-11,0,1.8e-07,8.42734e-06
1.0999999999999999,4.109090909090909e-14,5e-11,0,3.6e-07,8.59325e-06
1.0999999999999999,4.109090909090909e-14,5e-11,25,1.8e-07,8.32599e-06
1.0999999999999999,4.109090909090909e-14,5e-11,25,3.6e-07,8.60034e-06
1.0999999999999999,4.109090909090909e-14,5e-11,75,1.8e-07,7.67181e-06
1.0999999999999999,4.109090909090909e-14,5e-11,75,3.6e-07,8.58939e-06
1.0999999999999999,4.109090909090909e-14,5e-11,100,1.8e-07,7.13854e-06
1.0999999999999999,4.109090909090909e-14,5e-11,100,3.6e-07,8.53756e-06
1.0999999999999999,4.109090909090909e-14,5e-11,125,1.8e-07,6.54772e-06
1.0999999999999999,4.109090909090909e-14,5e-11,125,3.6e-07,8.42484e-06
1.0999999999999999,4.109090909090909e-14,1e-10,-40,1.8e-07,8.45578e-06
1.0999999999999999,4.109090909090909e-14,1e-10,-40,3.6e-07,8.58962e-06
1.0999999999999999,4.109090909090909e-14,1e-10,-25,1.8e-07,8.45003e-06
1.0999999999999999,4.109090909090909e-14,1e-10,-25,3.6e-07,8.5897e-06
1.0999999999999999,4.109090909090909e-14,1e-10,0,1.8e-07,8.40961e-06
1.0999999999999999,4.109090909090909e-14,1e-10,0,3.6e-07,8.59341e-06
1.0999999999999999,4.109090909090909e-14,1e-10,25,1.8e-07,8.26468e-06
1.0999999999999999,4.109090909090909e-14,1e-10,25,3.6e-07,8.59764e-06
1.0999999999999999,4.109090909090909e-14,1e-10,75,1.8e-07,7.46838e-06
1.0999999999999999,4.109090909090909e-14,1e-10,75,3.6e-07,8.56887e-06
1.0999999999999999,4.109090909090909e-14,1e-10,100,1.8e-07,6.87656e-06
1.0999999999999999,4.109090909090909e-14,1e-10,100,3.6e-07,8.49242e-06
1.0999999999999999,4.109090909090909e-14,1e-10,125,1.8e-07,6.25161e-06
1.0999999999999999,4.109090909090909e-14,1e-10,125,3.6e-07,8.34207e-06
1.0999999999999999,4.109090909090909e-14,2e-10,-40,1.8e-07,8.48243e-06
1.0999999999999999,4.109090909090909e-14,2e-10,-40,3.6e-07,8.64229e-06
1.0999999999999999,4.109090909090909e-14,2e-10,-25,1.8e-07,8.45561e-06
1.0999999999999999,4.109090909090909e-14,2e-10,-25,3.6e-07,8.62795e-06
1.0999999999999999,4.109090909090909e-14,2e-10,0,1.8e-07,8.34239e-06
1.0999999999999999,4.109090909090909e-14,2e-10,0,3.6e-07,8.61719e-06
1.0999999999999999,4.109090909090909e-14,2e-10,25,1.8e-07,8.05469e-06
1.0999999999999999,4.109090909090909e-14,2e-10,25,3.6e-07,8.60925e-06
1.0999999999999999,4.109090909090909e-14,2e-10,75,1.8e-07,6.90891e-06
1.0999999999999999,4.109090909090909e-14,2e-10,75,3.6e-07,8.50812e-06
1.0999999999999999,4.109090909090909e-14,2e-10,100,1.8e-07,6.21359e-06
1.0999999999999999,4.109090909090909e-14,2e-10,100,3.6e-07,8.34938e-06
1.0999999999999999,4.109090909090909e-14,2e-10,125,1.8e-07,5.54962e-06
1.0999999999999999,4.109090909090909e-14,2e-10,125,3.6e-07,8.09202e-06
1.0999999999999999,4.109090909090909e-14,4e-10,-40,1.8e-07,8.45269e-06
1.0999999999999999,4.109090909090909e-14,4e-10,-40,3.6e-07,8.82666e-06
1.0999999999999999,4.109090909090909e-14,4e-10,-25,1.8e-07,8.21489e-06
1.0999999999999999,4.109090909090909e-14,4e-10,-25,3.6e-07,8.7706e-06
1.0999999999999999,4.109090909090909e-14,4e-10,0,1.8e-07,7.54497e-06
1.0999999999999999,4.109090909090909e-14,4e-10,0,3.6e-07,8.69452e-06
1.0999999999999999,4.109090909090909e-14,4e-10,25,1.8e-07,6.62905e-06
1.0999999999999999,4.109090909090909e-14,4e-10,25,3.6e-07,8.56746e-06
1.0999999999999999,4.109090909090909e-14,4e-10,75,1.8e-07,4.91225e-06
1.0999999999999999,4.109090909090909e-14,4e-10,75,3.6e-07,7.89009e-06
1.0999999999999999,4.109090909090909e-14,4e-10,100,1.8e-07,4.26096e-06
1.0999999999999999,4.109090909090909e-14,4e-10,100,3.6e-07,7.33456e-06
1.0999999999999999,4.109090909090909e-14,4e-10,125,1.8e-07,3.72985e-06
1.0999999999999999,4.109090909090909e-14,4e-10,125,3.6e-07,6.71537e-06
1.0999999999999999,4.5545454545454544e-14,1e-11,-40,1.8e-07,9.35533e-06
1.0999999999999999,4.5545454545454544e-14,1e-11,-40,3.6e-07,9.49649e-06
1.0999999999999999,4.5545454545454544e-14,1e-11,-25,1.8e-07,9.3535e-06
1.0999999999999999,4.5545454545454544e-14,1e-11,-25,3.6e-07,9.50167e-06
1.0999999999999999,4.5545454545454544e-14,1e-11,0,1.8e-07,9.31829e-06
1.0999999999999999,4.5545454545454544e-14,1e-11,0,3.6e-07,9.5103e-06
1.0999999999999999,4.5545454545454544e-14,1e-11,25,1.8e-07,9.17835e-06
1.0999999999999999,4.5545454545454544e-14,1e-11,25,3.6e-07,9.51825e-06
1.0999999999999999,4.5545454545454544e-14,1e-11,75,1.8e-07,8.36019e-06
1.0999999999999999,4.5545454545454544e-14,1e-11,75,3.6e-07,9.49636e-06
1.0999999999999999,4.5545454545454544e-14,1e-11,100,1.8e-07,7.73259e-06
1.0999999999999999,4.5545454545454544e-14,1e-11,100,3.6e-07,9.42285e-06
1.0999999999999999,4.5545454545454544e-14,1e-11,125,1.8e-07,7.05779e-06
1.0999999999999999,4.5545454545454544e-14,1e-11,125,3.6e-07,9.27379e-06
1.0999999999999999,4.5545454545454544e-14,5e-11,-40,1.8e-07,9.34777e-06
1.0999999999999999,4.5545454545454544e-14,5e-11,-40,3.6e-07,9.48007e-06
1.0999999999999999,4.5545454545454544e-14,5e-11,-25,1.8e-07,9.34257e-06
1.0999999999999999,4.5545454545454544e-14,5e-11,-25,3.6e-07,9.48422e-06
1.0999999999999999,4.5545454545454544e-14,5e-11,0,1.8e-07,9.29108e-06
1.0999999999999999,4.5545454545454544e-14,5e-11,0,3.6e-07,9.49159e-06
1.0999999999999999,4.5545454545454544e-14,5e-11,25,1.8e-07,9.11029e-06
1.0999999999999999,4.5545454545454544e-14,5e-11,25,3.6e-07,9.49742e-06
1.0999999999999999,4.5545454545454544e-14,5e-11,75,1.8e-07,8.17057e-06
1.0999999999999999,4.5545454545454544e-14,5e-11,75,3.6e-07,9.45788e-06
1.0999999999999999,4.5545454545454544e-14,5e-11,100,1.8e-07,7.49688e-06
1.0999999999999999,4.5545454545454544e-14,5e-11,100,3.6e-07,9.36037e-06
1.0999999999999999,4.5545454545454544e-14,5e-11,125,1.8e-07,6.79706e-06
1.0999999999999999,4.5545454545454544e-14,5e-11,125,3.6e-07,9.1758e-06
1.0999999999999999,4.5545454545454544e-14,1e-10,-40,1.8e-07,9.35108e-06
1.0999999999999999,4.5545454545454544e-14,1e-10,-40,3.6e-07,9.4872e-06
1.0999999999999999,4.5545454545454544e-14,1e-10,-25,1.8e-07,9.33837e-06
1.0999999999999999,4.5545454545454544e-14,1e-10,-25,3.6e-07,9.48752e-06
1.0999999999999999,4.5545454545454544e-14,1e-10,0,1.8e-07,9.25615e-06
1.0999999999999999,4.5545454545454544e-14,1e-10,0,3.6e-07,9.4911e-06
1.0999999999999999,4.5545454545454544e-14,1e-10,25,1.8e-07,9.01052e-06
1.0999999999999999,4.5545454545454544e-14,1e-10,25,3.6e-07,9.49332e-06
1.0999999999999999,4.5545454545454544e-14,1e-10,75,1.8e-07,7.90384e-06
1.0999999999999999,4.5545454545454544e-14,1e-10,75,3.6e-07,9.42325e-06
1.0999999999999999,4.5545454545454544e-14,1e-10,100,1.8e-07,7.17749e-06
1.0999999999999999,4.5545454545454544e-14,1e-10,100,3.6e-07,9.28828e-06
1.0999999999999999,4.5545454545454544e-14,1e-10,125,1.8e-07,6.45495e-06
1.0999999999999999,4.5545454545454544e-14,1e-10,125,3.6e-07,9.0527e-06
1.0999999999999999,4.5545454545454544e-14,2e-10,-40,1.8e-07,9.36874e-06
1.0999999999999999,4.5545454545454544e-14,2e-10,-40,3.6e-07,9.53607e-06
1.0999999999999999,4.5545454545454544e-14,2e-10,-25,1.8e-07,9.32273e-06
1.0999999999999999,4.5545454545454544e-14,2e-10,-25,3.6e-07,9.52276e-06
1.0999999999999999,4.5545454545454544e-14,2e-10,0,1.8e-07,9.12543e-06
