Vdd,Cload,Slew,Temp,Wp,Power
1.1999999999999997,5e-14,1e-10,-25,1.8e-07,1.21933e-05
1.1999999999999997,5e-14,1e-10,-25,3.6e-07,1.23882e-05
1.1999999999999997,5e-14,1e-10,0,1.8e-07,1.20797e-05
1.1999999999999997,5e-14,1e-10,0,3.6e-07,1.23855e-05
1.1999999999999997,5e-14,1e-10,25,1.8e-07,1.17624e-05
1.1999999999999997,5e-14,1e-10,25,3.6e-07,1.2383e-05
1.1999999999999997,5e-14,1e-10,75,1.8e-07,1.03541e-05
1.1999999999999997,5e-14,1e-10,75,3.6e-07,1.22823e-05
1.1999999999999997,5e-14,1e-10,100,1.8e-07,9.42139e-06
1.1999999999999997,5e-14,1e-10,100,3.6e-07,1.21017e-05
1.1999999999999997,5e-14,1e-10,125,1.8e-07,8.48441e-06
1.1999999999999997,5e-14,1e-10,125,3.6e-07,1.17917e-05
1.1999999999999997,5e-14,2e-10,-40,1.8e-07,1.22727e-05
1.1999999999999997,5e-14,2e-10,-40,3.6e-07,1.252e-05
1.1999999999999997,5e-14,2e-10,-25,1.8e-07,1.22016e-05
1.1999999999999997,5e-14,2e-10,-25,3.6e-07,1.24854e-05
1.1999999999999997,5e-14,2e-10,0,1.8e-07,1.19411e-05
1.1999999999999997,5e-14,2e-10,0,3.6e-07,1.24503e-05
1.1999999999999997,5e-14,2e-10,25,1.8e-07,1.13874e-05
1.1999999999999997,5e-14,2e-10,25,3.6e-07,1.24165e-05
1.1999999999999997,5e-14,2e-10,75,1.8e-07,9.51968e-06
1.1999999999999997,5e-14,2e-10,75,3.6e-07,1.21624e-05
1.1999999999999997,5e-14,2e-10,100,1.8e-07,8.48398e-06
1.1999999999999997,5e-14,2e-10,100,3.6e-07,1.18395e-05
1.1999999999999997,5e-14,2e-10,125,1.8e-07,7.5266e-06
1.1999999999999997,5e-14,2e-10,125,3.6e-07,1.13643e-05
1.1999999999999997,5e-14,4e-10,-40,1.8e-07,1.21934e-05
1.1999999999999997,5e-14,4e-10,-40,3.6e-07,1.29172e-05
1.1999999999999997,5e-14,4e-10,-25,1.8e-07,1.17526e-05
1.1999999999999997,5e-14,4e-10,-25,3.6e-07,1.28012e-05
1.1999999999999997,5e-14,4e-10,0,1.8e-07,1.06508e-05
1.1999999999999997,5e-14,4e-10,0,3.6e-07,1.26248e-05
1.1999999999999997,5e-14,4e-10,25,1.8e-07,9.27926e-06
1.1999999999999997,5e-14,4e-10,25,3.6e-07,1.23538e-05
1.1999999999999997,5e-14,4e-10,75,1.8e-07,6.82734e-06
1.1999999999999997,5e-14,4e-10,75,3.6e-07,1.11672e-05
1.1999999999999997,5e-14,4e-10,100,1.8e-07,5.90465e-06
1.1999999999999997,5e-14,4e-10,100,3.6e-07,1.029e-05
1.1999999999999997,5e-14,4e-10,125,1.8e-07,5.15398e-06
1.1999999999999997,5e-14,4e-10,125,3.6e-07,9.35575e-06
1.2999999999999998,1e-15,1e-11,-40,1.8e-07,5.18387e-07
