Vdd,Cload,Slew,Temp,Wp,Gate_ID,Power
0.7,1.436363636363636e-14,1e-11,-25,3.6e-07,3,1.28885e-06
0.7,1.436363636363636e-14,1e-11,0,1.8e-07,3,1.239e-06
0.7,1.436363636363636e-14,1e-11,0,3.6e-07,3,1.29296e-06
0.7,1.436363636363636e-14,1e-11,25,1.8e-07,3,1.23783e-06
0.7,1.436363636363636e-14,1e-11,25,3.6e-07,3,1.29691e-06
0.7,1.436363636363636e-14,1e-11,75,1.8e-07,3,1.19253e-06
0.7,1.436363636363636e-14,1e-11,75,3.6e-07,3,1.30376e-06
0.7,1.436363636363636e-14,1e-11,100,1.8e-07,3,1.13619e-06
0.7,1.436363636363636e-14,1e-11,100,3.6e-07,3,1.30563e-06
0.7,1.436363636363636e-14,1e-11,125,1.8e-07,3,1.06347e-06
0.7,1.436363636363636e-14,1e-11,125,3.6e-07,3,1.30417e-06
0.7,1.436363636363636e-14,5e-11,-40,1.8e-07,3,1.23214e-06
0.7,1.436363636363636e-14,5e-11,-40,3.6e-07,3,1.27829e-06
0.7,1.436363636363636e-14,5e-11,-25,1.8e-07,3,1.23333e-06
0.7,1.436363636363636e-14,5e-11,-25,3.6e-07,3,1.28065e-06
0.7,1.436363636363636e-14,5e-11,0,1.8e-07,3,1.23464e-06
0.7,1.436363636363636e-14,5e-11,0,3.6e-07,3,1.28443e-06
0.7,1.436363636363636e-14,5e-11,25,1.8e-07,3,1.23113e-06
0.7,1.436363636363636e-14,5e-11,25,3.6e-07,3,1.28806e-06
0.7,1.436363636363636e-14,5e-11,75,1.8e-07,3,1.16793e-06
0.7,1.436363636363636e-14,5e-11,75,3.6e-07,3,1.29441e-06
0.7,1.436363636363636e-14,5e-11,100,1.8e-07,3,1.10015e-06
0.7,1.436363636363636e-14,5e-11,100,3.6e-07,3,1.29534e-06
0.7,1.436363636363636e-14,5e-11,125,1.8e-07,3,1.01931e-06
0.7,1.436363636363636e-14,5e-11,125,3.6e-07,3,1.29185e-06
0.7,1.436363636363636e-14,1e-10,-40,1.8e-07,3,1.23051e-06
0.7,1.436363636363636e-14,1e-10,-40,3.6e-07,3,1.27468e-06
0.7,1.436363636363636e-14,1e-10,-25,1.8e-07,3,1.23171e-06
0.7,1.436363636363636e-14,1e-10,-25,3.6e-07,3,1.27725e-06
0.7,1.436363636363636e-14,1e-10,0,1.8e-07,3,1.23229e-06
0.7,1.436363636363636e-14,1e-10,0,3.6e-07,3,1.28116e-06
0.7,1.436363636363636e-14,1e-10,25,1.8e-07,3,1.22376e-06
0.7,1.436363636363636e-14,1e-10,25,3.6e-07,3,1.28474e-06
0.7,1.436363636363636e-14,1e-10,75,1.8e-07,3,1.1311e-06
0.7,1.436363636363636e-14,1e-10,75,3.6e-07,3,1.29012e-06
0.7,1.436363636363636e-14,1e-10,100,1.8e-07,3,1.04877e-06
0.7,1.436363636363636e-14,1e-10,100,3.6e-07,3,1.28882e-06
0.7,1.436363636363636e-14,1e-10,125,1.8e-07,3,9.59767e-07
0.7,1.436363636363636e-14,1e-10,125,3.6e-07,3,1.2807e-06
0.7,1.436363636363636e-14,2e-10,-40,1.8e-07,3,1.2286e-06
0.7,1.436363636363636e-14,2e-10,-40,3.6e-07,3,1.2707e-06
0.7,1.436363636363636e-14,2e-10,-25,1.8e-07,3,1.22948e-06
0.7,1.436363636363636e-14,2e-10,-25,3.6e-07,3,1.27337e-06
0.7,1.436363636363636e-14,2e-10,0,1.8e-07,3,1.22324e-06
0.7,1.436363636363636e-14,2e-10,0,3.6e-07,3,1.27739e-06
0.7,1.436363636363636e-14,2e-10,25,1.8e-07,3,1.18866e-06
0.7,1.436363636363636e-14,2e-10,25,3.6e-07,3,1.28094e-06
0.7,1.436363636363636e-14,2e-10,75,1.8e-07,3,1.01307e-06
0.7,1.436363636363636e-14,2e-10,75,3.6e-07,3,1.28037e-06
0.7,1.436363636363636e-14,2e-10,100,1.8e-07,3,9.10105e-07
0.7,1.436363636363636e-14,2e-10,100,3.6e-07,3,1.2678e-06
0.7,1.436363636363636e-14,2e-10,125,1.8e-07,3,8.17305e-07
0.7,1.436363636363636e-14,2e-10,125,3.6e-07,3,1.2409e-06
0.7,1.436363636363636e-14,4e-10,-40,1.8e-07,3,1.19839e-06
0.7,1.436363636363636e-14,4e-10,-40,3.6e-07,3,1.26593e-06
0.7,1.436363636363636e-14,4e-10,-25,1.8e-07,3,1.1281e-06
0.7,1.436363636363636e-14,4e-10,-25,3.6e-07,3,1.26812e-06
0.7,1.436363636363636e-14,4e-10,0,1.8e-07,3,9.51303e-07
0.7,1.436363636363636e-14,4e-10,0,3.6e-07,3,1.26574e-06
0.7,1.436363636363636e-14,4e-10,25,1.8e-07,3,8.00698e-07
0.7,1.436363636363636e-14,4e-10,25,3.6e-07,3,1.23913e-06
0.7,1.436363636363636e-14,4e-10,75,1.8e-07,3,5.96369e-07
0.7,1.436363636363636e-14,4e-10,75,3.6e-07,3,1.07518e-06
0.7,1.436363636363636e-14,4e-10,100,1.8e-07,3,5.25798e-07
0.7,1.436363636363636e-14,4e-10,100,3.6e-07,3,9.73621e-07
0.7,1.436363636363636e-14,4e-10,125,1.8e-07,3,4.69064e-07
0.7,1.436363636363636e-14,4e-10,125,3.6e-07,3,8.82681e-07
0.7,1.8818181818181816e-14,1e-11,-40,1.8e-07,3,1.59964e-06
0.7,1.8818181818181816e-14,1e-11,-40,3.6e-07,3,1.65012e-06
0.7,1.8818181818181816e-14,1e-11,-25,1.8e-07,3,1.6007e-06
0.7,1.8818181818181816e-14,1e-11,-25,3.6e-07,3,1.65253e-06
0.7,1.8818181818181816e-14,1e-11,0,1.8e-07,3,1.59839e-06
0.7,1.8818181818181816e-14,1e-11,0,3.6e-07,3,1.65661e-06
0.7,1.8818181818181816e-14,1e-11,25,1.8e-07,3,1.57502e-06
0.7,1.8818181818181816e-14,1e-11,25,3.6e-07,3,1.66044e-06
0.7,1.8818181818181816e-14,1e-11,75,1.8e-07,3,1.40564e-06
0.7,1.8818181818181816e-14,1e-11,75,3.6e-07,3,1.66333e-06
0.7,1.8818181818181816e-14,1e-11,100,1.8e-07,3,1.28227e-06
0.7,1.8818181818181816e-14,1e-11,100,3.6e-07,3,1.65551e-06
0.7,1.8818181818181816e-14,1e-11,125,1.8e-07,3,1.16057e-06
0.7,1.8818181818181816e-14,1e-11,125,3.6e-07,3,1.63515e-06
0.7,1.8818181818181816e-14,5e-11,-40,1.8e-07,3,1.59601e-06
0.7,1.8818181818181816e-14,5e-11,-40,3.6e-07,3,1.64242e-06
0.7,1.8818181818181816e-14,5e-11,-25,1.8e-07,3,1.59677e-06
0.7,1.8818181818181816e-14,5e-11,-25,3.6e-07,3,1.6447e-06
0.7,1.8818181818181816e-14,5e-11,0,1.8e-07,3,1.59104e-06
0.7,1.8818181818181816e-14,5e-11,0,3.6e-07,3,1.64834e-06
0.7,1.8818181818181816e-14,5e-11,25,1.8e-07,3,1.55546e-06
0.7,1.8818181818181816e-14,5e-11,25,3.6e-07,3,1.65177e-06
0.7,1.8818181818181816e-14,5e-11,75,1.8e-07,3,1.35086e-06
0.7,1.8818181818181816e-14,5e-11,75,3.6e-07,3,1.65175e-06
0.7,1.8818181818181816e-14,5e-11,100,1.8e-07,3,1.22006e-06
0.7,1.8818181818181816e-14,5e-11,100,3.6e-07,3,1.6389e-06
0.7,1.8818181818181816e-14,5e-11,125,1.8e-07,3,1.09765e-06
0.7,1.8818181818181816e-14,5e-11,125,3.6e-07,3,1.6097e-06
0.7,1.8818181818181816e-14,1e-10,-40,1.8e-07,3,1.59447e-06
0.7,1.8818181818181816e-14,1e-10,-40,3.6e-07,3,1.6391e-06
0.7,1.8818181818181816e-14,1e-10,-25,1.8e-07,3,1.59465e-06
0.7,1.8818181818181816e-14,1e-10,-25,3.6e-07,3,1.64154e-06
0.7,1.8818181818181816e-14,1e-10,0,1.8e-07,3,1.5815e-06
0.7,1.8818181818181816e-14,1e-10,0,3.6e-07,3,1.64526e-06
0.7,1.8818181818181816e-14,1e-10,25,1.8e-07,3,1.52415e-06
0.7,1.8818181818181816e-14,1e-10,25,3.6e-07,3,1.64846e-06
0.7,1.8818181818181816e-14,1e-10,75,1.8e-07,3,1.27433e-06
0.7,1.8818181818181816e-14,1e-10,75,3.6e-07,3,1.642e-06
0.7,1.8818181818181816e-14,1e-10,100,1.8e-07,3,1.13848e-06
0.7,1.8818181818181816e-14,1e-10,100,3.6e-07,3,1.61929e-06
0.7,1.8818181818181816e-14,1e-10,125,1.8e-07,3,1.0184e-06
0.7,1.8818181818181816e-14,1e-10,125,3.6e-07,3,1.5759e-06
0.7,1.8818181818181816e-14,2e-10,-40,1.8e-07,3,1.59177e-06
0.7,1.8818181818181816e-14,2e-10,-40,3.6e-07,3,1.63539e-06
0.7,1.8818181818181816e-14,2e-10,-25,1.8e-07,3,1.58585e-06
0.7,1.8818181818181816e-14,2e-10,-25,3.6e-07,3,1.638e-06
0.7,1.8818181818181816e-14,2e-10,0,1.8e-07,3,1.53168e-06
0.7,1.8818181818181816e-14,2e-10,0,3.6e-07,3,1.64167e-06
