Vdd,Cload,Slew,Temp,Wp,Power
0.8999999999999999,1.8818181818181816e-14,1e-10,125,1.8e-07,2.45387e-06
0.8999999999999999,1.8818181818181816e-14,1e-10,125,3.6e-07,2.75088e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,-40,1.8e-07,2.64061e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,-40,3.6e-07,2.71645e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,-25,1.8e-07,2.64187e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,-25,3.6e-07,2.71906e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,0,1.8e-07,2.64361e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,0,3.6e-07,2.72484e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,25,1.8e-07,2.63809e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,25,3.6e-07,2.73062e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,75,1.8e-07,2.54299e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,75,3.6e-07,2.74038e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,100,1.8e-07,2.43165e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,100,3.6e-07,2.74098e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,125,1.8e-07,2.28531e-06
0.8999999999999999,1.8818181818181816e-14,2e-10,125,3.6e-07,2.73346e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,-40,1.8e-07,2.64713e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,-40,3.6e-07,2.73118e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,-25,1.8e-07,2.63851e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,-25,3.6e-07,2.728e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,0,1.8e-07,2.59187e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,0,3.6e-07,2.72876e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,25,1.8e-07,2.46333e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,25,3.6e-07,2.72983e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,75,1.8e-07,2.00517e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,75,3.6e-07,2.69457e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,100,1.8e-07,1.775e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,100,3.6e-07,2.63353e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,125,1.8e-07,1.57667e-06
0.8999999999999999,1.8818181818181816e-14,4e-10,125,3.6e-07,2.53531e-06
0.8999999999999999,2.327272727272727e-14,1e-11,-40,1.8e-07,3.25269e-06
0.8999999999999999,2.327272727272727e-14,1e-11,-40,3.6e-07,3.34268e-06
0.8999999999999999,2.327272727272727e-14,1e-11,-25,1.8e-07,3.25455e-06
0.8999999999999999,2.327272727272727e-14,1e-11,-25,3.6e-07,3.34641e-06
0.8999999999999999,2.327272727272727e-14,1e-11,0,1.8e-07,3.25729e-06
0.8999999999999999,2.327272727272727e-14,1e-11,0,3.6e-07,3.3526e-06
0.8999999999999999,2.327272727272727e-14,1e-11,25,1.8e-07,3.25611e-06
0.8999999999999999,2.327272727272727e-14,1e-11,25,3.6e-07,3.3589e-06
0.8999999999999999,2.327272727272727e-14,1e-11,75,1.8e-07,3.19024e-06
0.8999999999999999,2.327272727272727e-14,1e-11,75,3.6e-07,3.37043e-06
0.8999999999999999,2.327272727272727e-14,1e-11,100,1.8e-07,3.09483e-06
